Player,Matched_Player_Name,Position,Team,Age,JB Trade Value,KTC Trade Value,JB_normalized,KTC_normalized,Value_Difference,weighted_avg_trade_value,BestMatch,free_agent_indicator,rostered_indicator
Jalen Hurts,Jalen Hurts,QB,PHI,26,55,6699,71,66,5,69.0,,0,0
DeVonta Smith,DeVonta Smith,WR,PHI,25,54,6735,70,66,4,69.0,,0,0
Lamar Jackson,Lamar Jackson,QB,BAL,27,54,6893,70,68,2,69.0,,0,0
DJ Moore,D.J. Moore,WR,CHI,27,52,6373,67,63,4,66.0,,0,0
George Pickens,George Pickens,WR,PIT,23,51,6055,66,59,7,64.0,,0,0
Travis Etienne Jr.,Travis Etienne,RB,JAC,25,50,6491,64,64,0,64.0,,0,0
Anthony Richardson,Anthony Richardson,QB,IND,22,49,6628,63,65,-2,64.0,,0,0
Tank Dell,Tank Dell,WR,HOU,24,49,6107,63,60,3,62.0,,0,0
Rome Odunze,Rome Odunze,WR,CHI,22,48,6705,62,66,-4,63.0,,0,0
Joe Burrow,Joe Burrow,QB,CIN,27,47,6141,61,60,1,61.0,,0,0
Saquon Barkley,Saquon Barkley,RB,PHI,27,47,6199,61,61,0,61.0,,0,0
Kyren Williams,Kyren Williams,RB,LAR,24,46,6218,59,61,-2,60.0,Kyren Williams,0,1
Rashee Rice,Rashee Rice,WR,KCC,24,45,5293,58,52,6,56.0,,0,0
Sam LaPorta,Sam LaPorta,TE,DET,23,45,7540,58,75,-17,64.0,,0,0
Kenneth Walker III,Kenneth Walker III,RB,SEA,23,45,5944,58,58,0,58.0,,0,0
Tee Higgins,Tee Higgins,WR,CIN,25,45,5849,58,57,1,58.0,,0,0
Xavier Worthy,Xavier Worthy,WR,KCC,21,44,5575,57,55,2,56.0,,0,0
Jaxon Smith-Njigba,Jaxon Smith-Njigba,WR,SEA,22,44,5921,57,58,-1,57.0,,0,0
Zay Flowers,Zay Flowers,WR,BAL,23,44,5990,57,59,-2,58.0,,0,0
Michael Pittman Jr.,Michael Pittman,WR,IND,26,43,6114,55,60,-5,57.0,Michael Pittman,0,1
James Cook,James Cook,RB,BUF,24,43,5612,55,55,0,55.0,,0,0
Caleb Williams,Caleb Williams,QB,CHI,22,43,6037,55,59,-4,56.0,,0,0
Kyler Murray,Kyler Murray,QB,ARI,27,42,5623,54,55,-1,54.0,,0,0
Dalton Kincaid,Dalton Kincaid,TE,BUF,24,41,6195,53,61,-8,56.0,,0,0
Deebo Samuel Sr.,Deebo Samuel,WR,SFO,28,41,5615,53,55,-2,54.0,,0,0
Isiah Pacheco,Isiah Pacheco,RB,KCC,25,41,5876,53,58,-5,55.0,,0,0
Trey McBride,Trey McBride,TE,ARI,24,40,6417,51,63,-12,55.0,,0,0
Jonathon Brooks,Jonathon Brooks,RB,CAR,21,40,5925,51,58,-7,53.0,,0,0
Justin Herbert,Justin Herbert,QB,LAC,26,40,5576,51,55,-4,52.0,,0,0
Mark Andrews,Mark Andrews,TE,BAL,28,39,5783,50,57,-7,52.0,,0,0
Davante Adams,Davante Adams,WR,LVR,31,39,5130,50,50,0,50.0,,0,0
Jayden Reed,Jayden Reed,WR,GBP,24,39,5407,50,53,-3,51.0,,0,0
Mike Evans,Mike Evans,WR,TBB,31,39,5039,50,49,1,50.0,,0,0
Christian Kirk,Christian Kirk,WR,JAC,27,38,4643,49,45,4,48.0,,0,0
Brock Bowers,Brock Bowers,TE,LVR,21,38,6148,49,60,-11,53.0,,0,0
Kyle Pitts,Kyle Pitts,TE,ATL,23,38,6171,49,61,-12,53.0,,0,0
Brian Thomas Jr.,Brian Thomas Jr.,WR,JAC,21,38,5418,49,53,-4,50.0,,0,0
Ladd McConkey,Ladd McConkey,WR,LAC,22,37,5492,48,54,-6,50.0,,0,0
Josh Jacobs,Josh Jacobs,RB,GBP,26,37,5110,48,50,-2,49.0,,0,0
Stefon Diggs,Stefon Diggs,WR,HOU,30,37,4453,48,43,5,46.0,,0,0
Jordan Addison,Jordan Addison,WR,MIN,22,36,5487,46,54,-8,49.0,,0,0
Rachaad White,Rachaad White,RB,TBB,25,36,5271,46,51,-5,48.0,,0,0
Amari Cooper,Amari Cooper,WR,CLE,30,36,4456,46,43,3,45.0,,0,0
Cooper Kupp,Cooper Kupp,WR,LAR,31,36,4891,46,48,-2,47.0,,0,0
Terry McLaurin,Terry McLaurin,WR,WAS,28,36,4516,46,44,2,45.0,,0,0
Chris Godwin,Chris Godwin,WR,TBB,28,35,4426,45,43,2,44.0,,0,0
Jordan Love,Jordan Love,QB,GBP,25,35,5767,45,56,-11,49.0,,0,0
T.J. Hockenson,T.J. Hockenson,TE,MIN,27,35,5342,45,52,-7,47.0,,0,0
Keon Coleman,Keon Coleman,WR,BUF,21,34,5167,44,50,-6,46.0,,0,0
Ricky Pearsall,Ricky Pearsall,WR,SFO,23,34,4442,44,43,1,44.0,,0,0
Trey Benson,Trey Benson,RB,ARI,22,34,5071,44,49,-5,46.0,,0,0
Travis Kelce,Travis Kelce,TE,KCC,34,33,5071,42,49,-7,44.0,,0,0
D'Andre Swift,D'Andre Swift,RB,CHI,25,33,4421,42,43,-1,42.0,,0,0
Christian Watson,Christian Watson,WR,GBP,25,33,4624,42,45,-3,43.0,,0,0
Derrick Henry,Derrick Henry,RB,BAL,30,32,4696,41,46,-5,43.0,,0,0
Alvin Kamara,Alvin Kamara,RB,NOS,29,32,4129,41,40,1,41.0,,0,0
Joe Mixon,Joe Mixon,RB,HOU,28,32,4409,41,43,-2,42.0,,0,0
Calvin Ridley,Calvin Ridley,WR,TEN,29,32,4072,41,39,2,40.0,Calvin Ridley,0,1
Rhamondre Stevenson,Rhamondre Stevenson,RB,NEP,26,31,4543,40,44,-4,41.0,Rhamondre Stevenson,0,1
George Kittle,George Kittle,TE,SFO,30,31,4588,40,44,-4,41.0,,0,0
Tyjae Spears,Tyjae Spears,RB,TEN,23,31,4498,40,44,-4,41.0,Tyjae Spears,0,1
David Montgomery,David Montgomery,RB,DET,27,30,4250,38,41,-3,39.0,,0,0
Jayden Daniels,Jayden Daniels,QB,WAS,23,30,5503,38,54,-16,43.0,,0,0
Brian Robinson Jr.,Brian Robinson,RB,WAS,25,30,4020,38,39,-1,38.0,,0,0
Najee Harris,Najee Harris,RB,PIT,26,29,4054,37,39,-2,38.0,,0,0
Javonte Williams,Javonte Williams,RB,DEN,24,29,3991,37,38,-1,37.0,,0,0
Brock Purdy,Brock Purdy,QB,SFO,24,29,4467,37,43,-6,39.0,,0,0
Dak Prescott,Dak Prescott,QB,DAL,31,29,4338,37,42,-5,39.0,,0,0
Adonai Mitchell,Adonai Mitchell,WR,IND,21,29,4219,37,41,-4,38.0,,0,0
Diontae Johnson,Diontae Johnson,WR,CAR,28,29,4343,37,42,-5,39.0,Diontae Johnson,0,1
Evan Engram,Evan Engram,TE,JAC,29,28,4044,36,39,-3,37.0,,0,0
Tony Pollard,Tony Pollard,RB,TEN,27,28,3716,36,36,0,36.0,,0,0
Trevor Lawrence,Trevor Lawrence,QB,JAC,24,28,4651,36,45,-9,39.0,,0,0
Jaylen Warren,Jaylen Warren,RB,PIT,25,27,4359,35,42,-7,37.0,,0,0
Aaron Jones,Aaron Jones,RB,MIN,29,27,3625,35,35,0,35.0,,0,0
Chase Brown,Chase Brown,RB,CIN,24,27,3974,35,38,-3,36.0,,0,0
Zamir White,Zamir White,RB,LVR,24,27,4303,35,42,-7,37.0,,0,0
Ja'Lynn Polk,Ja'Lynn Polk,WR,NEP,22,27,3960,35,38,-3,36.0,,0,0
MarShawn Lloyd,MarShawn Lloyd,RB,GBP,23,26,3802,33,37,-4,34.0,,0,0
Keenan Allen,Keenan Allen,WR,CHI,32,26,3814,33,37,-4,34.0,,0,0
Xavier Legette,Xavier Legette,WR,CAR,23,26,4283,33,41,-8,36.0,,0,0
Zach Charbonnet,Zach Charbonnet,RB,SEA,23,26,3798,33,36,-3,34.0,,0,0
Jameson Williams,Jameson Williams,WR,DET,23,25,4242,32,41,-9,35.0,,0,0
Tua Tagovailoa,Tua Tagovailoa,QB,MIA,26,25,4396,32,43,-11,36.0,,0,0
David Njoku,David Njoku,TE,CLE,28,25,3962,32,38,-6,34.0,,0,0
Jermaine Burton,Jermaine Burton,WR,CIN,23,25,3525,32,34,-2,33.0,,0,0
Blake Corum,Blake Corum,RB,LAR,23,25,4035,32,39,-7,34.0,,0,0
James Conner,James Conner,RB,ARI,29,24,3717,31,36,-5,33.0,,0,0
Zack Moss,Zack Moss,RB,CIN,26,24,3587,31,34,-3,32.0,,0,0
Romeo Doubs,Romeo Doubs,WR,GBP,24,24,3843,31,37,-6,33.0,,0,0
Jakobi Meyers,Jakobi Meyers,WR,LVR,27,24,3077,31,29,2,30.0,Jakobi Meyers,0,1
Jaylen Wright,Jaylen Wright,RB,MIA,21,24,3695,31,35,-4,32.0,Jaylen Wright,0,1
Josh Downs,Josh Downs,WR,IND,23,23,3786,29,36,-7,31.0,,0,0
Nick Chubb,Nick Chubb,RB,CLE,28,23,3567,29,34,-5,31.0,,0,0
Dontayvion Wicks,Dontayvion Wicks,WR,GBP,23,23,3668,29,35,-6,31.0,,0,0
Mike Williams,Mike Williams,WR,NYJ,29,22,2286,28,21,7,26.0,,0,0
Curtis Samuel,Curtis Samuel,WR,BUF,28,22,3094,28,29,-1,28.0,,0,0
Devin Singletary,Devin Singletary,RB,NYG,26,22,3331,28,32,-4,29.0,,0,0
Raheem Mostert,Raheem Mostert,RB,MIA,32,22,3360,28,32,-4,29.0,,0,0
Kendre Miller,Kendre Miller,RB,NOS,22,22,3334,28,32,-4,29.0,,0,0
Courtland Sutton,Courtland Sutton,WR,DEN,28,22,3277,28,31,-3,29.0,,0,0
Rashid Shaheed,Rashid Shaheed,WR,NOS,25,22,3328,28,32,-4,29.0,,0,0
Jahan Dotson,Jahan Dotson,WR,WAS,24,21,3477,27,33,-6,29.0,,0,0
Jerry Jeudy,Jerry Jeudy,WR,CLE,25,21,3362,27,32,-5,29.0,,0,0
DeAndre Hopkins,DeAndre Hopkins,WR,TEN,32,21,3055,27,29,-2,28.0,,0,0
Jerome Ford,Jerome Ford,RB,CLE,24,21,3425,27,33,-6,29.0,Jerome Ford,0,1
Ty Chandler,Ty Chandler,RB,MIN,26,20,2326,25,21,4,24.0,Ty Chandler,0,1
Jake Ferguson,Jake Ferguson,TE,DAL,25,20,4166,25,40,-15,30.0,Jake Ferguson,0,1
Brandin Cooks,Brandin Cooks,WR,DAL,30,20,2088,25,19,6,23.0,,0,0
Khalil Shakir,Khalil Shakir,WR,BUF,24,20,3514,25,34,-9,28.0,,0,0
Marvin Mims Jr.,Marvin Mims,WR,DEN,22,20,3012,25,28,-3,26.0,,0,0
Gus Edwards,Gus Edwards,RB,LAC,29,19,2792,24,26,-2,25.0,,0,0
J.J. McCarthy,J.J. McCarthy,QB,MIN,21,19,3500,24,33,-9,27.0,,0,0
Rashod Bateman,Rashod Bateman,WR,BAL,24,19,2621,24,24,0,24.0,Rashod Bateman,0,1
Jaleel McLaughlin,Jaleel McLaughlin,RB,DEN,23,18,2963,23,28,-5,25.0,,0,0
Drake Maye,Drake Maye,QB,NEP,21,18,3746,23,36,-13,27.0,,0,0
Jalen McMillan,Jalen McMillan,WR,TBB,22,17,2959,22,28,-6,24.0,,0,0
Tyler Lockett,Tyler Lockett,WR,SEA,31,17,2619,22,24,-2,23.0,,0,0
Austin Ekeler,Austin Ekeler,RB,WAS,29,17,2658,22,25,-3,23.0,,0,0
Luke Musgrave,Luke Musgrave,TE,GBP,23,17,3349,22,32,-10,25.0,,0,0
Jared Goff,Jared Goff,QB,DET,29,17,3892,22,37,-15,27.0,,0,0
Javon Baker,Javon Baker,WR,NEP,22,16,3108,20,29,-9,23.0,,0,0
Ben Sinnott,Ben Sinnott,TE,WAS,22,16,3262,20,31,-11,24.0,,0,0
Pat Freiermuth,Pat Freiermuth,TE,PIT,25,16,3619,20,35,-15,25.0,,0,0
Bryce Young,Bryce Young,QB,CAR,23,16,3365,20,32,-12,24.0,,0,0
Roschon Johnson,Roschon Johnson,RB,CHI,23,16,2675,20,25,-5,22.0,,0,0
Deshaun Watson,Deshaun Watson,QB,CLE,28,15,2846,19,27,-8,22.0,,0,0
Braelon Allen,Braelon Allen,RB,NYJ,20,15,2713,19,25,-6,21.0,,0,0
Ray Davis,Ray Davis,RB,BUF,24,15,2551,19,24,-5,21.0,Ray Davis,0,1
Joshua Palmer,Josh Palmer,WR,LAC,24,15,3283,19,31,-12,23.0,,0,0
Malachi Corley,Malachi Corley,WR,NYJ,22,15,2763,19,26,-7,21.0,,0,0
Cole Kmet,Cole Kmet,TE,CHI,25,15,3249,19,31,-12,23.0,,0,0
Dallas Goedert,Dallas Goedert,TE,PHI,29,15,3208,19,30,-11,23.0,Dallas Goedert,0,1
Roman Wilson,Roman Wilson,WR,PIT,23,14,3405,18,32,-14,23.0,,0,0
Dalton Schultz,Dalton Schultz,TE,HOU,28,14,3184,18,30,-12,22.0,,0,0
Rico Dowdle,Rico Dowdle,RB,DAL,26,14,2458,18,23,-5,20.0,,0,0
Kimani Vidal,Kimani Vidal,RB,LAC,22,14,2840,18,27,-9,21.0,,0,0
Darnell Mooney,Darnell Mooney,WR,ATL,26,13,2426,16,23,-7,18.0,,0,0
Antonio Gibson,Antonio Gibson,RB,NEP,26,13,2188,16,20,-4,17.0,,0,0
Isaiah Likely,Isaiah Likely,TE,BAL,24,13,3279,16,31,-15,21.0,,0,0
Michael Wilson,Michael Wilson,WR,ARI,24,13,3003,16,28,-12,20.0,,0,0
Geno Smith,Geno Smith,QB,SEA,33,13,1959,16,18,-2,17.0,,0,0
Tyler Allgeier,Tyler Allgeier,RB,ATL,24,13,2722,16,26,-10,19.0,,0,0
Baker Mayfield,Baker Mayfield,QB,TBB,29,12,2721,15,26,-11,19.0,,0,0
Tyrone Tracy Jr.,Tyrone Tracy,RB,NYG,24,12,2458,15,23,-8,18.0,Tyrone Tracy,0,1
Audric Estime,Audric Estime,RB,DEN,20,12,2989,15,28,-13,19.0,Audric Estime,0,1
Bucky Irving,Bucky Irving,RB,TBB,22,12,2758,15,26,-11,19.0,Bucky Irving,0,1
Will Shipley,Will Shipley,RB,PHI,21,12,2375,15,22,-7,17.0,,0,0
Cade Otton,Cade Otton,TE,TBB,25,12,2205,15,20,-5,17.0,,0,0
DeMario Douglas,Demario Douglas,WR,NEP,23,11,3013,14,28,-14,19.0,,0,0
Demarcus Robinson,Demarcus Robinson,WR,LAR,29,11,1446,14,13,1,14.0,,1,0
Keaton Mitchell,Keaton Mitchell,RB,BAL,22,11,2804,14,26,-12,18.0,,0,0
Jalin Hyatt,Jalin Hyatt,WR,NYG,22,11,2388,14,22,-8,17.0,,0,0
Michael Mayer,Michael Mayer,TE,LVR,23,10,2797,12,26,-14,17.0,,0,0
Kirk Cousins,Kirk Cousins,QB,ATL,36,10,2839,12,27,-15,17.0,Kirk Cousins,0,1
Andrei Iosivas,Andrei Iosivas,WR,CIN,24,10,1787,12,16,-4,13.0,,1,0
Jonathan Mingo,Jonathan Mingo,WR,CAR,23,10,2123,12,19,-7,14.0,,0,0
Ezekiel Elliott,Ezekiel Elliott,RB,DAL,29,10,2111,12,19,-7,14.0,,0,0
Chuba Hubbard,Chuba Hubbard,RB,CAR,25,10,2418,12,22,-10,15.0,,0,0
Khalil Herbert,Khalil Herbert,RB,CHI,26,10,2277,12,21,-9,15.0,,0,0
Dameon Pierce,Dameon Pierce,RB,HOU,24,10,2276,12,21,-9,15.0,,0,0
J.K. Dobbins,J.K. Dobbins,RB,LAC,25,10,2591,12,24,-12,16.0,,0,0
Tank Bigsby,Tank Bigsby,RB,JAC,22,10,2226,12,20,-8,15.0,,0,0
Elijah Mitchell,Elijah Mitchell,RB,SFO,26,9,1987,11,18,-7,13.0,,0,0
Ja'Tavion Sanders,Ja'Tavion Sanders,TE,CAR,21,9,2395,11,22,-11,15.0,,0,0
Matthew Stafford,Matthew Stafford,QB,LAR,36,9,2761,11,26,-15,16.0,,0,0
Troy Franklin,Troy Franklin,WR,DEN,21,9,3311,11,32,-21,18.0,,0,0
Wan'Dale Robinson,Wan'Dale Robinson,WR,NYG,23,9,2475,11,23,-12,15.0,,0,0
Isaac Guerendo,Isaac Guerendo,RB,SFO,24,9,1700,11,15,-4,12.0,,0,0
Jordan Mason,Jordan Mason,RB,SFO,25,9,1255,11,11,0,11.0,,0,0
Deneric Prince,Deneric Prince,RB,KCC,24,9,1497,11,13,-2,12.0,,0,0
Dylan Laube,Dylan Laube,RB,LVR,24,9,1958,11,18,-7,13.0,Dylan Laube,0,1
Luke McCaffrey,Luke McCaffrey,WR,WAS,23,8,2667,10,25,-15,15.0,,0,0
Greg Dortch,Greg Dortch,WR,ARI,26,8,1953,10,18,-8,13.0,,1,0
Devontez Walker,Devontez Walker,WR,BAL,23,8,2004,10,18,-8,13.0,,0,0
Malik Washington,Malik Washington,WR,MIA,23,8,1991,10,18,-8,13.0,,0,0
Noah Fant,Noah Fant,TE,SEA,26,8,2084,10,19,-9,13.0,,0,0
Treylon Burks,Treylon Burks,WR,TEN,24,8,1720,10,15,-5,12.0,,0,0
Will Levis,Will Levis,QB,TEN,25,7,3125,9,30,-21,16.0,,0,0
Theo Johnson,Theo Johnson,TE,NYG,23,7,2142,9,20,-11,13.0,,0,0
Erick All Jr.,Erick All,TE,CIN,23,7,1640,9,15,-6,11.0,,1,0
Trey Sermon,Trey Sermon,RB,IND,25,7,1631,9,14,-5,11.0,,0,0
Bo Nix,Bo Nix,QB,DEN,24,7,2716,9,25,-16,14.0,,0,0
Jacob Cowing,Jacob Cowing,WR,SFO,23,7,1433,9,12,-3,10.0,,1,0
Tyler Conklin,Tyler Conklin,TE,NYJ,29,6,1507,7,13,-6,9.0,,1,0
Chigoziem Okonkwo,Chigoziem Okonkwo,TE,TEN,24,6,2247,7,21,-14,12.0,,1,0
Adam Thielen,Adam Thielen,WR,CAR,34,6,1618,7,14,-7,9.0,,0,0
Hunter Henry,Hunter Henry,TE,NEP,29,6,1639,7,15,-8,10.0,,0,0
Jared Wiley,Jared Wiley,TE,KCC,23,5,1415,6,12,-6,8.0,,1,0
Juwan Johnson,Juwan Johnson,TE,NOS,27,5,1543,6,14,-8,9.0,,1,0
Tucker Kraft,Tucker Kraft,TE,GBP,23,5,2346,6,22,-16,11.0,,0,0
Jordan Whittington,Jordan Whittington,WR,LAR,23,5,1257,6,11,-5,8.0,,1,0
Michael Penix Jr.,Michael Penix Jr.,QB,ATL,24,5,2865,6,27,-21,13.0,,0,0
Aaron Rodgers,Aaron Rodgers,QB,NYJ,40,5,2321,6,21,-15,11.0,,0,0
Johnny Wilson,Johnny Wilson,WR,PHI,23,5,1448,6,13,-7,8.0,,1,0
Cedric Tillman,Cedric Tillman,WR,CLE,24,5,1603,6,14,-8,9.0,,0,0
Parker Washington,Parker Washington,WR,JAC,22,5,1485,6,13,-7,8.0,,1,0
Tre Tucker,Tre Tucker,WR,LVR,23,5,1401,6,12,-6,8.0,,0,0
Odell Beckham Jr.,Odell Beckham,WR,MIA,31,5,853,6,7,-1,6.0,,1,0
Jalen Tolbert,Jalen Tolbert,WR,DAL,25,5,1654,6,15,-9,9.0,,1,0
Xavier Gipson,Xavier Gipson,WR,NYJ,23,5,1481,6,13,-7,8.0,,1,0
Miles Sanders,Miles Sanders,RB,CAR,27,5,1241,6,10,-4,7.0,,0,0
Jawhar Jordan,Jawhar Jordan,RB,HOU,25,5,667,6,5,1,6.0,,1,0
Rasheen Ali,Rasheen Ali,RB,BAL,23,5,1648,6,15,-9,9.0,,0,0
D'Onta Foreman,D'Onta Foreman,RB,CLE,28,5,1138,6,9,-3,7.0,,1,0
Justice Hill,Justice Hill,RB,BAL,26,5,1487,6,13,-7,8.0,,0,0
Elijah Moore,Elijah Moore,WR,CLE,24,4,1961,5,18,-13,9.0,,0,0
Clyde Edwards-Helaire,Clyde Edwards-Helaire,RB,KCC,25,4,1297,5,11,-6,7.0,,0,0
Kenneth Gainwell,Kenneth Gainwell,RB,PHI,25,4,1441,5,13,-8,8.0,,0,0
Sione Vaki,Sione Vaki,RB,DET,23,4,954,5,8,-3,6.0,,1,0
Daniel Jones,Daniel Jones,QB,NYG,27,4,2010,5,18,-13,9.0,,0,0
Quentin Johnston,Quentin Johnston,WR,LAC,22,4,2558,5,24,-19,11.0,,0,0
Jelani Woods,Jelani Woods,TE,IND,25,4,1643,5,15,-10,8.0,,0,0
DJ Chark Jr.,D.J. Chark,WR,LAC,27,3,1658,3,15,-12,7.0,,1,0
Russell Wilson,Russell Wilson,QB,PIT,35,3,1564,3,14,-11,7.0,,0,0
Justin Fields,Justin Fields,QB,PIT,25,3,2691,3,25,-22,10.0,,0,0
Trey Palmer,Trey Palmer,WR,TBB,23,3,1977,3,18,-15,8.0,,0,0
Cade Stover,Cade Stover,TE,HOU,24,3,1459,3,13,-10,6.0,,1,0
Taysom Hill,Taysom Hill,TE,NOS,34,3,1342,3,11,-8,6.0,,1,0
Jonnu Smith,Jonnu Smith,TE,MIA,29,3,1447,3,13,-10,6.0,,0,0
AJ Dillon,AJ Dillon,RB,GBP,26,3,1597,3,14,-11,7.0,,0,0
Chris Rodriguez Jr.,Chris Rodriguez,RB,WAS,23,3,1506,3,13,-10,6.0,,0,0
Alexander Mattison,Alexander Mattison,RB,LVR,26,3,1474,3,13,-10,6.0,,0,0
Greg Dulcich,Greg Dulcich,TE,DEN,24,3,2258,3,21,-18,9.0,,0,0
Mike Gesicki,Mike Gesicki,TE,CIN,28,3,1555,3,14,-11,7.0,,1,0
Colby Parkinson,Colby Parkinson,TE,LAR,25,3,1456,3,13,-10,6.0,,0,0
A.T. Perry,A.T. Perry,WR,NOS,24,2,1753,2,16,-14,7.0,,0,0
Tyler Boyd,Tyler Boyd,WR,TEN,29,2,1773,2,16,-14,7.0,,0,0
Calvin Austin III,Calvin Austin III,WR,PIT,25,2,1487,2,13,-11,6.0,,1,0
Bo Melton,Bo Melton,WR,GBP,25,2,1363,2,12,-10,5.0,,1,0
Derek Carr,Derek Carr,QB,NOS,33,2,1577,2,14,-12,6.0,,1,0
Blake Watson,Blake Watson,RB,DEN,24,2,1075,2,9,-7,4.0,,1,0
Parris Campbell,Parris Campbell,WR,PHI,27,2,831,2,6,-4,3.0,,1,0
Ainias Smith,Ainias Smith,WR,PHI,23,2,1181,2,10,-8,5.0,,1,0
Eric Gray,Eric Gray,RB,NYG,24,2,1212,2,10,-8,5.0,,0,0
Tyler Higbee,Tyler Higbee,TE,LAR,31,2,1161,2,10,-8,5.0,,1,0
Zach Ertz,Zach Ertz,TE,WAS,33,2,795,2,6,-4,3.0,,1,0
Lucas Krull,Lucas Krull,TE,DEN,26,2,231,2,0,2,1.0,,1,0
Jeremy Ruckert,Jeremy Ruckert,TE,NYJ,24,2,717,2,5,-3,3.0,,1,0
Hayden Hurst,Hayden Hurst,TE,LAC,31,2,837,2,6,-4,3.0,,1,0
Daniel Bellinger,Daniel Bellinger,TE,NYG,23,2,1632,2,14,-12,6.0,,1,0
Dawson Knox,Dawson Knox,TE,BUF,27,2,1800,2,16,-14,7.0,,0,0
Darius Slayton,Darius Slayton,WR,NYG,27,1,1360,1,12,-11,5.0,,0,0
Jalen Nailor,Jalen Nailor,WR,MIN,25,1,931,1,7,-6,3.0,,1,0
Kalif Raymond,Kalif Raymond,WR,DET,30,1,570,1,4,-3,2.0,,1,0
Van Jefferson,Van Jefferson,WR,PIT,28,1,1066,1,9,-8,4.0,,1,0
Brenden Rice,Brenden Rice,WR,LAC,22,1,1877,1,17,-16,6.0,,0,0
Will Dissly,Will Dissly,TE,LAC,28,1,775,1,6,-5,3.0,,1,0
Ryan Flournoy,Ryan Flournoy,WR,DAL,24,1,791,1,6,-5,3.0,,1,0
Josh Reynolds,Josh Reynolds,WR,DEN,29,1,1248,1,11,-10,4.0,,1,0
Kadarius Toney,Kadarius Toney,WR,KCC,25,1,882,1,7,-6,3.0,,0,0
K.J. Osborn,K.J. Osborn,WR,NEP,27,1,1354,1,12,-11,5.0,,0,0
Tim Patrick,Tim Patrick,WR,DEN,30,1,500,1,3,-2,2.0,,1,0
Donald Parham Jr.,Donald Parham,TE,LAC,27,1,856,1,7,-6,3.0,,1,0
Noah Gray,Noah Gray,TE,KCC,25,1,1274,1,11,-10,4.0,,1,0
Tip Reiman,Tip Reiman,TE,ARI,22,1,512,1,3,-2,2.0,,1,0
AJ Barner,AJ Barner,TE,SEA,22,1,642,1,4,-3,2.0,,1,0
Davis Allen,Davis Allen,TE,LAR,23,1,1090,1,9,-8,4.0,,1,0
Will Mallory,Will Mallory,TE,IND,25,1,419,1,2,-1,1.0,,1,0
Brenton Strange,Brenton Strange,TE,JAC,23,1,758,1,6,-5,3.0,,1,0
Noah Brown,Noah Brown,WR,HOU,27,1,1210,1,10,-9,4.0,,1,0
Aidan O'Connell,Aidan O'Connell,QB,LVR,25,1,1440,1,12,-11,5.0,,1,0
Jamari Thrash,Jamari Thrash,WR,CLE,23,1,952,1,8,-7,3.0,,0,0
Sam Howell,Sam Howell,QB,SEA,23,1,1436,1,12,-11,5.0,,0,0
