Player,Matched_Player_Name,Position,Team,Age,JB Trade Value,KTC Trade Value,JB_normalized,KTC_normalized,Value_Difference,weighted_avg_trade_value,BestMatch,free_agent_indicator,rostered_indicator
Saquon Barkley,Saquon Barkley,RB,PHI,27,47,6150,61,61,0.0,142.0,Saquon Barkley,0,1
Kenneth Walker III,Kenneth Walker III,RB,SEA,23,45,5878,59,58,1.7241379310344827,137.0,,0,0
Kyren Williams,Kyren Williams,RB,LAR,23,45,6185,59,61,-3.278688524590164,138.0,,0,0
Michael Pittman Jr.,Michael Pittman,WR,IND,26,45,6238,59,62,-4.838709677419355,139.0,,0,0
Tee Higgins,Tee Higgins,WR,CIN,25,45,6152,59,61,-3.278688524590164,138.0,Tee Higgins,0,1
Sam LaPorta,Sam LaPorta,TE,DET,23,45,7801,59,77,-23.376623376623375,144.0,,0,0
Xavier Worthy,Xavier Worthy,WR,KCC,21,44,5611,57,56,1.7857142857142856,133.0,,0,0
Rashee Rice,Rashee Rice,WR,KCC,24,44,5116,57,51,11.76470588235294,131.0,,0,0
James Cook,James Cook,RB,BUF,24,43,5647,56,56,0.0,131.0,,0,0
Jaxon Smith-Njigba,Jaxon Smith-Njigba,WR,SEA,22,43,5958,56,59,-5.084745762711865,132.0,,0,0
Zay Flowers,Zay Flowers,WR,BAL,23,43,6059,56,60,-6.666666666666667,132.0,,0,0
Caleb Williams,Caleb Williams,QB,CHI,22,43,5964,56,59,-5.084745762711865,132.0,,0,0
Kyler Murray,Kyler Murray,QB,ARI,26,42,5552,55,55,0.0,128.0,,0,0
Dalton Kincaid,Dalton Kincaid,TE,BUF,24,41,6343,53,63,-15.873015873015872,127.0,,0,0
Deebo Samuel Sr.,Deebo Samuel,WR,SFO,28,41,5457,53,54,-1.8518518518518516,124.0,,0,0
Isiah Pacheco,Isiah Pacheco,RB,KCC,25,40,5771,52,57,-8.771929824561402,123.0,,0,0
Trey McBride,Trey McBride,TE,ARI,24,40,6431,52,64,-18.75,125.0,Trey McBride,0,1
Justin Herbert,Justin Herbert,QB,LAC,26,40,5802,52,57,-8.771929824561402,123.0,,0,0
Mike Evans,Mike Evans,WR,TBB,30,39,5050,51,50,2.0,119.0,,0,0
Brian Thomas Jr.,Brian Thomas Jr.,WR,JAC,21,39,5620,51,56,-8.928571428571429,121.0,,1,0
Davante Adams,Davante Adams,WR,LVR,31,39,5008,51,49,4.081632653061225,118.0,,0,0
Jayden Reed,Jayden Reed,WR,GBP,24,39,5386,51,53,-3.7735849056603774,120.0,,0,0
Jonathon Brooks,Jonathon Brooks,RB,CAR,21,39,6068,51,60,-15.0,122.0,,0,0
Christian Kirk,Christian Kirk,WR,JAC,27,38,4762,50,47,6.382978723404255,116.0,,0,0
Mark Andrews,Mark Andrews,TE,BAL,28,38,5822,50,58,-13.793103448275861,119.0,,0,0
Brock Bowers,Brock Bowers,TE,LVR,21,37,6267,48,62,-22.58064516129032,117.0,,0,0
Josh Jacobs,Josh Jacobs,RB,GBP,26,37,5131,48,51,-5.88235294117647,113.0,,0,0
Stefon Diggs,Stefon Diggs,WR,HOU,30,37,4391,48,43,11.627906976744185,110.0,,0,0
Ladd McConkey,Ladd McConkey,WR,LAC,22,37,5608,48,55,-12.727272727272727,114.0,,0,0
Kyle Pitts,Kyle Pitts,TE,ATL,23,37,6047,48,60,-20.0,116.0,,0,0
Jordan Addison,Jordan Addison,WR,MIN,22,36,5911,47,59,-20.33898305084746,114.0,,0,0
Amari Cooper,Amari Cooper,WR,CLE,30,36,4590,47,45,4.444444444444445,109.0,,0,0
Rachaad White,Rachaad White,RB,TBB,25,36,5486,47,54,-12.962962962962962,112.0,,0,0
Terry McLaurin,Terry McLaurin,WR,WAS,28,35,4576,46,45,2.2222222222222223,107.0,,0,0
Cooper Kupp,Cooper Kupp,WR,LAR,31,35,4763,46,47,-2.127659574468085,108.0,,0,0
T.J. Hockenson,T.J. Hockenson,TE,MIN,27,35,5378,46,53,-13.20754716981132,110.0,,0,0
Jordan Love,Jordan Love,QB,GBP,25,35,5796,46,57,-19.298245614035086,111.0,,0,0
Chris Godwin,Chris Godwin,WR,TBB,28,34,4334,44,43,2.3255813953488373,102.0,,0,0
Trey Benson,Trey Benson,RB,ARI,22,34,5197,44,51,-13.725490196078432,105.0,,0,0
D'Andre Swift,D'Andre Swift,RB,CHI,25,33,4494,43,44,-2.272727272727273,101.0,,0,0
Travis Kelce,Travis Kelce,TE,KCC,34,33,4894,43,48,-10.416666666666668,102.0,,0,0
Keon Coleman,Keon Coleman,WR,BUF,21,32,5100,42,50,-16.0,101.0,,0,0
Calvin Ridley,Calvin Ridley,WR,TEN,29,32,4089,42,40,5.0,97.0,,0,0
Joe Mixon,Joe Mixon,RB,HOU,28,32,4348,42,43,-2.3255813953488373,98.0,,0,0
Alvin Kamara,Alvin Kamara,RB,NOS,29,32,4021,42,40,5.0,97.0,,0,0
Derrick Henry,Derrick Henry,RB,BAL,30,32,4624,42,46,-8.695652173913043,99.0,,0,0
Tyjae Spears,Tyjae Spears,RB,TEN,23,31,4272,40,42,-4.761904761904762,94.0,,0,0
George Kittle,George Kittle,TE,SFO,30,31,4267,40,42,-4.761904761904762,94.0,,0,0
Rhamondre Stevenson,Rhamondre Stevenson,RB,NEP,26,31,4842,40,48,-16.666666666666664,96.0,,0,0
Ricky Pearsall,Ricky Pearsall,WR,SFO,23,31,4704,40,46,-13.043478260869565,95.0,,0,0
Jayden Daniels,Jayden Daniels,QB,WAS,23,30,5429,39,54,-27.77777777777778,96.0,,0,0
Brian Robinson Jr.,Brian Robinson,RB,WAS,25,30,4082,39,40,-2.5,91.0,,0,0
David Montgomery,David Montgomery,RB,DET,27,30,4400,39,43,-9.30232558139535,92.0,,0,0
Christian Watson,Christian Watson,WR,GBP,25,30,4568,39,45,-13.333333333333334,93.0,,0,0
Najee Harris,Najee Harris,RB,PIT,26,29,4231,38,42,-9.523809523809524,90.0,,0,0
Trevor Lawrence,Trevor Lawrence,QB,JAC,24,29,4798,38,47,-19.148936170212767,92.0,,0,0
Adonai Mitchell,Adonai Mitchell,WR,IND,21,29,4375,38,43,-11.627906976744185,90.0,,0,0
Brock Purdy,Brock Purdy,QB,SFO,24,29,4500,38,44,-13.636363636363635,91.0,,0,0
Tony Pollard,Tony Pollard,RB,TEN,27,29,3729,38,37,2.7027027027027026,88.0,,0,0
Dak Prescott,Dak Prescott,QB,DAL,30,28,4328,36,43,-16.27906976744186,86.0,,0,0
Aaron Jones,Aaron Jones,RB,MIN,29,28,3586,36,35,2.857142857142857,84.0,,0,0
Zamir White,Zamir White,RB,LVR,24,28,4474,36,44,-18.181818181818183,87.0,,0,0
Zack Moss,Zack Moss,RB,CIN,26,28,3626,36,36,0.0,84.0,Zack Moss,0,1
Javonte Williams,Javonte Williams,RB,DEN,24,28,3848,36,38,-5.263157894736842,85.0,,0,0
Evan Engram,Evan Engram,TE,JAC,29,28,4289,36,42,-14.285714285714285,86.0,,0,0
Kendre Miller,Kendre Miller,RB,NOS,22,27,4051,35,40,-12.5,83.0,,0,0
Jaylen Warren,Jaylen Warren,RB,PIT,25,27,4208,35,41,-14.634146341463413,84.0,,0,0
Xavier Legette,Xavier Legette,WR,CAR,23,27,4324,35,43,-18.6046511627907,84.0,,0,0
Diontae Johnson,Diontae Johnson,WR,CAR,28,27,4272,35,42,-16.666666666666664,84.0,,0,0
Ja'Lynn Polk,Ja'Lynn Polk,WR,NEP,22,27,3889,35,38,-7.894736842105263,83.0,,0,0
Keenan Allen,Keenan Allen,WR,CHI,32,26,3646,34,36,-5.555555555555555,80.0,,0,0
Zach Charbonnet,Zach Charbonnet,RB,SEA,23,26,3960,34,39,-12.82051282051282,81.0,,0,0
Tua Tagovailoa,Tua Tagovailoa,QB,MIA,26,25,4334,32,43,-25.581395348837212,78.0,,0,0
Jameson Williams,Jameson Williams,WR,DET,23,25,4017,32,40,-20.0,77.0,,0,0
Jermaine Burton,Jermaine Burton,WR,CIN,23,25,3561,32,35,-8.571428571428571,76.0,Jermaine Burton,0,1
MarShawn Lloyd,MarShawn Lloyd,RB,GBP,23,25,3854,32,38,-15.789473684210526,77.0,,0,0
David Njoku,David Njoku,TE,CLE,28,25,3965,32,39,-17.94871794871795,77.0,,0,0
Mike Williams,Mike Williams,WR,NYJ,29,24,2401,31,23,34.78260869565217,70.0,,0,0
Courtland Sutton,Courtland Sutton,WR,DEN,28,24,3287,31,32,-3.125,73.0,,0,0
Nick Chubb,Nick Chubb,RB,CLE,28,24,3405,31,33,-6.0606060606060606,73.0,Nick Chubb,0,1
Blake Corum,Blake Corum,RB,LAR,23,24,4122,31,41,-24.390243902439025,76.0,,0,0
James Conner,James Conner,RB,ARI,29,23,3347,30,33,-9.090909090909092,71.0,,0,0
Jaylen Wright,Jaylen Wright,RB,MIA,21,23,3682,30,36,-16.666666666666664,72.0,,0,0
Marvin Mims Jr.,Marvin Mims,WR,DEN,22,23,2879,30,28,7.142857142857142,69.0,,0,0
Jakobi Meyers,Jakobi Meyers,WR,LVR,27,23,3208,30,31,-3.225806451612903,70.0,,0,0
Raheem Mostert,Raheem Mostert,RB,MIA,32,22,3095,28,30,-6.666666666666667,66.0,,0,0
Jerry Jeudy,Jerry Jeudy,WR,CLE,25,22,3346,28,33,-15.151515151515152,67.0,,0,0
Devin Singletary,Devin Singletary,RB,NYG,26,22,3373,28,33,-15.151515151515152,67.0,,0,0
Jahan Dotson,Jahan Dotson,WR,WAS,24,21,3540,27,35,-22.857142857142858,66.0,Jahan Dotson,0,1
DeAndre Hopkins,DeAndre Hopkins,WR,TEN,32,21,3098,27,30,-10.0,64.0,,0,0
Josh Downs,Josh Downs,WR,IND,22,21,3754,27,37,-27.027027027027028,66.0,,0,0
Dontayvion Wicks,Dontayvion Wicks,WR,GBP,23,21,3790,27,37,-27.027027027027028,66.0,,0,0
Ty Chandler,Ty Chandler,RB,MIN,26,21,2332,27,23,17.391304347826086,62.0,,0,0
Curtis Samuel,Curtis Samuel,WR,BUF,27,20,2900,26,28,-7.142857142857142,61.0,,0,0
J.J. McCarthy,J.J. McCarthy,QB,MIN,21,20,3588,26,35,-25.71428571428571,64.0,,0,0
Jake Ferguson,Jake Ferguson,TE,DAL,25,20,4263,26,42,-38.095238095238095,66.0,Jake Ferguson,0,1
Rashid Shaheed,Rashid Shaheed,WR,NOS,25,20,3284,26,32,-18.75,63.0,,0,0
Jaleel McLaughlin,Jaleel McLaughlin,RB,DEN,23,19,3071,25,30,-16.666666666666664,60.0,,0,0
Chase Brown,Chase Brown,RB,CIN,24,19,3504,25,34,-26.47058823529412,61.0,,0,0
Drake Maye,Drake Maye,QB,NEP,21,19,3782,25,37,-32.432432432432435,62.0,,0,0
Rashod Bateman,Rashod Bateman,WR,BAL,24,19,2572,25,25,0.0,58.0,,0,0
Romeo Doubs,Romeo Doubs,WR,GBP,24,18,3773,23,37,-37.83783783783784,58.0,,0,0
Gus Edwards,Gus Edwards,RB,LAC,29,18,2749,23,27,-14.814814814814813,55.0,Gus Edwards,0,1
Jerome Ford,Jerome Ford,RB,CLE,24,18,3454,23,34,-32.35294117647059,57.0,,0,0
Luke Musgrave,Luke Musgrave,TE,GBP,23,17,3306,22,32,-31.25,55.0,,0,0
Jared Goff,Jared Goff,QB,DET,29,17,3855,22,38,-42.10526315789473,57.0,,0,0
Tyler Lockett,Tyler Lockett,WR,SEA,31,17,2649,22,26,-15.384615384615385,53.0,,0,0
Ben Sinnott,Ben Sinnott,TE,WAS,22,16,3440,21,34,-38.23529411764706,53.0,,0,0
Troy Franklin,Troy Franklin,WR,DEN,21,16,3610,21,35,-40.0,54.0,,0,0
Cole Kmet,Cole Kmet,TE,CHI,25,16,3275,21,32,-34.375,53.0,,0,0
Pat Freiermuth,Pat Freiermuth,TE,PIT,25,16,3579,21,35,-40.0,54.0,,0,0
Bryce Young,Bryce Young,QB,CAR,23,16,3507,21,34,-38.23529411764706,53.0,,0,0
Javon Baker,Javon Baker,WR,NEP,22,16,3017,21,29,-27.586206896551722,52.0,,0,0
Kimani Vidal,Kimani Vidal,RB,LAC,22,16,2796,21,27,-22.22222222222222,51.0,,0,0
Roman Wilson,Roman Wilson,WR,PIT,23,15,3600,19,35,-45.714285714285715,50.0,,0,0
Dallas Goedert,Dallas Goedert,TE,PHI,29,15,3185,19,31,-38.70967741935484,48.0,Dallas Goedert,0,1
Jalen McMillan,Jalen McMillan,WR,TBB,22,15,2892,19,28,-32.142857142857146,47.0,,0,0
Malachi Corley,Malachi Corley,WR,NYJ,22,15,2924,19,29,-34.48275862068966,48.0,,0,0
Khalil Shakir,Khalil Shakir,WR,BUF,24,15,3458,19,34,-44.11764705882353,49.0,,0,0
Deshaun Watson,Deshaun Watson,QB,CLE,28,15,2754,19,27,-29.629629629629626,47.0,,0,0
Roschon Johnson,Roschon Johnson,RB,CHI,23,15,2829,19,28,-32.142857142857146,47.0,,0,0
Rico Dowdle,Rico Dowdle,RB,DAL,26,15,2404,19,23,-17.391304347826086,46.0,Rico Dowdle,0,1
Ray Davis,Ray Davis,RB,BUF,24,15,2483,19,24,-20.833333333333336,46.0,Ray Davis,0,1
Brandin Cooks,Brandin Cooks,WR,DAL,30,14,2037,18,20,-10.0,43.0,,0,0
Dalton Schultz,Dalton Schultz,TE,HOU,28,14,3166,18,31,-41.935483870967744,46.0,,0,0
Quentin Johnston,Quentin Johnston,WR,LAC,22,14,3076,18,30,-40.0,46.0,,0,0
Braelon Allen,Braelon Allen,RB,NYJ,20,14,2673,18,26,-30.76923076923077,45.0,Braelon Allen,0,1
Geno Smith,Geno Smith,QB,SEA,33,13,1832,17,18,-5.555555555555555,40.0,Geno Smith,0,1
Cade Otton,Cade Otton,TE,TBB,25,13,2213,17,21,-19.047619047619047,41.0,,0,0
Austin Ekeler,Austin Ekeler,RB,WAS,29,13,2670,17,26,-34.61538461538461,43.0,,0,0
Tyler Allgeier,Tyler Allgeier,RB,ATL,24,13,2520,17,25,-32.0,42.0,,0,0
Antonio Gibson,Antonio Gibson,RB,NEP,26,13,2291,17,22,-22.727272727272727,41.0,,0,0
Keaton Mitchell,Keaton Mitchell,RB,BAL,22,13,2898,17,28,-39.285714285714285,43.0,,0,0
Michael Wilson,Michael Wilson,WR,ARI,24,12,2958,15,29,-48.275862068965516,40.0,,0,0
Darnell Mooney,Darnell Mooney,WR,ATL,26,12,2312,15,22,-31.818181818181817,37.0,,0,0
Tyrone Tracy Jr.,Tyrone Tracy,RB,NYG,24,12,2449,15,24,-37.5,38.0,,0,0
Audric Estime,Audric Estime,RB,DEN,20,12,2698,15,26,-42.30769230769231,39.0,,0,0
Bucky Irving,Bucky Irving,RB,TBB,21,12,2722,15,27,-44.44444444444444,39.0,,0,0
Will Shipley,Will Shipley,RB,PHI,21,12,2347,15,23,-34.78260869565217,38.0,,0,0
Isaiah Likely,Isaiah Likely,TE,BAL,24,12,3275,15,32,-53.125,41.0,,0,0
Baker Mayfield,Baker Mayfield,QB,TBB,29,12,2698,15,26,-42.30769230769231,39.0,,0,0
Elijah Mitchell,Elijah Mitchell,RB,SFO,26,11,1937,14,19,-26.31578947368421,34.0,,0,0
Ezekiel Elliott,Ezekiel Elliott,RB,DAL,29,11,2260,14,22,-36.36363636363637,35.0,,0,0
DeMario Douglas,Demario Douglas,WR,NEP,23,11,3269,14,32,-56.25,39.0,,0,0
Jalin Hyatt,Jalin Hyatt,WR,NYG,22,11,2442,14,24,-41.66666666666667,36.0,,0,0
Joshua Palmer,Josh Palmer,WR,LAC,24,11,3110,14,30,-53.333333333333336,38.0,,0,0
Khalil Herbert,Khalil Herbert,RB,CHI,26,10,2154,13,21,-38.095238095238095,33.0,,0,0
Chuba Hubbard,Chuba Hubbard,RB,CAR,25,10,2204,13,21,-38.095238095238095,33.0,,0,0
Kirk Cousins,Kirk Cousins,QB,ATL,35,10,2895,13,28,-53.57142857142857,35.0,,0,0
Dameon Pierce,Dameon Pierce,RB,HOU,24,10,2213,13,21,-38.095238095238095,33.0,,0,0
Michael Mayer,Michael Mayer,TE,LVR,23,10,2795,13,27,-51.85185185185185,35.0,,0,0
Luke McCaffrey,Luke McCaffrey,WR,WAS,23,10,2710,13,26,-50.0,35.0,,0,0
Tank Bigsby,Tank Bigsby,RB,JAC,22,10,2142,13,21,-38.095238095238095,33.0,Tank Bigsby,0,1
Isaac Guerendo,Isaac Guerendo,RB,SFO,24,9,1971,11,19,-42.10526315789473,28.0,,0,0
Matthew Stafford,Matthew Stafford,QB,LAR,36,9,2680,11,26,-57.692307692307686,31.0,,0,0
Ja'Tavion Sanders,Ja'Tavion Sanders,TE,CAR,21,9,2509,11,24,-54.166666666666664,30.0,,0,0
Devontez Walker,Devontez Walker,WR,BAL,23,9,2097,11,20,-45.0,29.0,,0,0
Wan'Dale Robinson,Wan'Dale Robinson,WR,NYG,23,9,2606,11,25,-56.00000000000001,30.0,,0,0
Demarcus Robinson,Demarcus Robinson,WR,LAR,29,9,1315,11,12,-8.333333333333332,26.0,,0,0
J.K. Dobbins,J.K. Dobbins,RB,LAC,25,9,2517,11,24,-54.166666666666664,30.0,,0,0
Rasheen Ali,Rasheen Ali,RB,BAL,23,8,1771,10,17,-41.17647058823529,26.0,Rasheen Ali,0,1
Dylan Laube,Dylan Laube,RB,LVR,24,8,1800,10,17,-41.17647058823529,26.0,,0,0
Andrei Iosivas,Andrei Iosivas,WR,CIN,24,8,1423,10,14,-28.57142857142857,25.0,,1,0
Jacob Cowing,Jacob Cowing,WR,SFO,23,8,1511,10,14,-28.57142857142857,25.0,,1,0
Malik Washington,Malik Washington,WR,MIA,23,8,2039,10,20,-50.0,27.0,,1,0
Jonathan Mingo,Jonathan Mingo,WR,CAR,23,8,1969,10,19,-47.368421052631575,26.0,,0,0
Treylon Burks,Treylon Burks,WR,TEN,24,8,1811,10,17,-41.17647058823529,26.0,,1,0
D'Onta Foreman,D'Onta Foreman,RB,CLE,28,8,1450,10,14,-28.57142857142857,25.0,D'Onta Foreman,0,1
Clyde Edwards-Helaire,Clyde Edwards-Helaire,RB,KCC,25,8,1488,10,14,-28.57142857142857,25.0,,0,0
Chigoziem Okonkwo,Chigoziem Okonkwo,TE,TEN,24,8,2324,10,23,-56.52173913043478,28.0,,0,0
Elijah Moore,Elijah Moore,WR,CLE,24,7,1955,9,19,-52.63157894736842,24.0,,1,0
Tyler Conklin,Tyler Conklin,TE,NYJ,28,7,1404,9,13,-30.76923076923077,22.0,,0,0
Will Levis,Will Levis,QB,TEN,25,7,3013,9,29,-68.96551724137932,28.0,,0,0
Bo Nix,Bo Nix,QB,DEN,24,7,2827,9,28,-67.85714285714286,27.0,,0,0
Noah Fant,Noah Fant,TE,SEA,26,7,2043,9,20,-55.00000000000001,25.0,,0,0
A.T. Perry,A.T. Perry,WR,NOS,24,7,1783,9,17,-47.05882352941176,24.0,,1,0
Trey Sermon,Trey Sermon,RB,IND,25,7,1453,9,14,-35.714285714285715,23.0,,1,0
Hunter Henry,Hunter Henry,TE,NEP,29,6,1761,7,17,-58.82352941176471,20.0,,0,0
Michael Thomas,Michael Thomas,WR,FA,31,6,234,7,2,250.0,15.0,,0,0
Trey Palmer,Trey Palmer,WR,TBB,23,6,2000,7,19,-63.1578947368421,20.0,,1,0
Greg Dortch,Greg Dortch,WR,ARI,26,6,1724,7,17,-58.82352941176471,20.0,,0,0
Theo Johnson,Theo Johnson,TE,NYG,23,6,1913,7,18,-61.111111111111114,20.0,,0,0
Aaron Rodgers,Aaron Rodgers,QB,NYJ,40,6,2220,7,22,-68.18181818181817,21.0,Aaron Rodgers,0,1
Michael Penix Jr.,Michael Penix Jr.,QB,ATL,24,5,2914,6,28,-78.57142857142857,21.0,,0,0
Erick All Jr.,Erick All,TE,CIN,23,5,1626,6,16,-62.5,17.0,,1,0
Jared Wiley,Jared Wiley,TE,KCC,23,5,1544,6,15,-60.0,17.0,,1,0
Jalen Tolbert,Jalen Tolbert,WR,DAL,25,5,1499,6,14,-57.14285714285714,17.0,,1,0
Cedric Tillman,Cedric Tillman,WR,CLE,24,5,1608,6,15,-60.0,17.0,,0,0
Darius Slayton,Darius Slayton,WR,NYG,27,5,1443,6,14,-57.14285714285714,17.0,,0,0
Adam Thielen,Adam Thielen,WR,CAR,33,5,1660,6,16,-62.5,17.0,,0,0
Ainias Smith,Ainias Smith,WR,PHI,23,5,1273,6,12,-50.0,16.0,,1,0
Juwan Johnson,Juwan Johnson,TE,NOS,27,5,1487,6,14,-57.14285714285714,17.0,,0,0
Tucker Kraft,Tucker Kraft,TE,GBP,23,5,2519,6,25,-76.0,20.0,,0,0
Jawhar Jordan,Jawhar Jordan,RB,HOU,24,5,656,6,6,0.0,14.0,,1,0
Alexander Mattison,Alexander Mattison,RB,LVR,26,5,1514,6,14,-57.14285714285714,17.0,,0,0
Jelani Woods,Jelani Woods,TE,IND,25,5,1723,6,17,-64.70588235294117,18.0,,0,0
Odell Beckham Jr.,Odell Beckham,WR,MIA,31,4,865,5,8,-37.5,13.0,,0,0
Miles Sanders,Miles Sanders,RB,CAR,27,4,1247,5,12,-58.333333333333336,14.0,,1,0
Cade Stover,Cade Stover,TE,HOU,24,4,1511,5,14,-64.28571428571429,15.0,,1,0
Jordan Mason,Jordan Mason,RB,SFO,25,4,819,5,7,-28.57142857142857,12.0,,1,0
Eric Gray,Eric Gray,RB,NYG,24,4,1434,5,14,-64.28571428571429,15.0,,1,0
Daniel Jones,Daniel Jones,QB,NYG,27,4,1928,5,19,-73.68421052631578,16.0,,0,0
Blake Watson,Blake Watson,RB,DEN,24,4,1064,5,10,-50.0,13.0,,1,0
Chris Rodriguez Jr.,Chris Rodriguez,RB,WAS,23,3,1579,3,15,-80.0,11.0,,1,0
Mike Gesicki,Mike Gesicki,TE,CIN,28,3,1359,3,13,-76.92307692307693,10.0,,0,0
Greg Dulcich,Greg Dulcich,TE,DEN,24,3,2161,3,21,-85.71428571428571,13.0,,1,0
Colby Parkinson,Colby Parkinson,TE,LAR,25,3,1376,3,13,-76.92307692307693,10.0,,1,0
Jonnu Smith,Jonnu Smith,TE,MIA,28,3,1367,3,13,-76.92307692307693,10.0,,0,0
Taysom Hill,Taysom Hill,QB,NOS,33,3,1232,3,12,-75.0,10.0,,0,0
Johnny Wilson,Johnny Wilson,WR,PHI,23,3,1289,3,12,-75.0,10.0,,1,0
Sione Vaki,Sione Vaki,RB,DET,22,3,980,3,9,-66.66666666666666,9.0,,1,0
Xavier Gipson,Xavier Gipson,WR,NYJ,23,3,1578,3,15,-80.0,11.0,,1,0
Justin Fields,Justin Fields,QB,PIT,25,3,2454,3,24,-87.5,14.0,,0,0
Derek Carr,Derek Carr,QB,NOS,33,3,1569,3,15,-80.0,11.0,,0,0
Russell Wilson,Russell Wilson,QB,PIT,35,3,1736,3,17,-82.35294117647058,12.0,,0,0
Dawson Knox,Dawson Knox,TE,BUF,27,2,1674,2,16,-87.5,9.0,,1,0
Darnell Washington,Darnell Washington,TE,PIT,22,2,1324,2,13,-84.61538461538461,8.0,,1,0
Jeremy Ruckert,Jeremy Ruckert,TE,NYJ,23,2,766,2,7,-71.42857142857143,6.0,,1,0
Zach Ertz,Zach Ertz,TE,WAS,33,2,676,2,6,-66.66666666666666,6.0,,0,0
Daniel Bellinger,Daniel Bellinger,TE,NYG,23,2,1988,2,19,-89.47368421052632,10.0,,1,0
Michael Carter,Michael Carter,RB,ARI,25,2,910,2,8,-75.0,7.0,,1,0
Tyler Higbee,Tyler Higbee,TE,LAR,31,2,1193,2,11,-81.81818181818183,8.0,,1,0
Tre Tucker,Tre Tucker,WR,LVR,23,2,1534,2,15,-86.66666666666667,9.0,,0,0
Gardner Minshew II,Gardner Minshew,QB,LVR,28,2,1521,2,14,-85.71428571428571,9.0,,1,0
Aidan O'Connell,Aidan O'Connell,QB,LVR,25,2,1363,2,13,-84.61538461538461,8.0,,1,0
