Player,Team,Position,Age,KTC Trade Value,KTC_normalized
Quentin Johnston,LAC,WR,22,2909,28
Marvin Mims,DEN,WR,22,2905,28
Javon Baker,NEP,WR,22,2902,28
Bo Nix,DEN,QB,24,2891,28
Kirk Cousins,ATL,QB,35,2879,27
Audric Estime,DEN,RB,20,2866,27
Keaton Mitchell,BAL,RB,22,2862,27
Malachi Corley,NYJ,WR,22,2857,27
2026 Late 2nd,FA,PICK,,2822,27
Deshaun Watson,CLE,QB,28,2819,27
Gus Edwards,LAC,RB,29,2763,26
Jalen McMillan,TBB,WR,22,2756,26
Tyler Lockett,SEA,WR,31,2732,26
Roschon Johnson,CHI,RB,23,2725,26
Luke McCaffrey,WAS,WR,23,2715,26
Matthew Stafford,LAR,QB,36,2713,26
Gabriel Davis,JAC,WR,25,2708,26
Austin Ekeler,WAS,RB,29,2685,26
Braelon Allen,NYJ,RB,20,2665,25
Baker Mayfield,TBB,QB,29,2661,25
Bucky Irving,TBB,RB,21,2659,25
Ray Davis,BUF,RB,24,2628,25
2024 Early 3rd,FA,PICK,,2603,25
Tyler Allgeier,ATL,RB,24,2603,25
Rashod Bateman,BAL,WR,24,2590,25
Michael Mayer,LVR,TE,23,2581,24
Tucker Kraft,GBP,TE,23,2571,24
Wan'Dale Robinson,NYG,WR,23,2542,24
Justin Fields,PIT,QB,25,2536,24
Ja'Tavion Sanders,CAR,TE,21,2519,24
J.K. Dobbins,LAC,RB,25,2504,24
Tyrone Tracy,NYG,RB,24,2476,23
Rico Dowdle,DAL,RB,26,2435,23
2024 Mid 3rd,FA,PICK,,2434,23
2025 Early 3rd,FA,PICK,,2386,22
Darnell Mooney,ATL,WR,26,2376,22
Jalin Hyatt,NYG,WR,22,2359,22
Ty Chandler,MIN,RB,26,2317,22
Mike Williams,NYJ,WR,29,2316,22
Antonio Gibson,NEP,RB,26,2309,22
Ezekiel Elliott,DAL,RB,29,2278,21
Chigoziem Okonkwo,TEN,TE,24,2269,21
Chuba Hubbard,CAR,RB,25,2250,21
Dameon Pierce,HOU,RB,24,2242,21
Khalil Herbert,CHI,RB,26,2218,21
Will Shipley,PHI,RB,21,2211,21
Tank Bigsby,JAC,RB,22,2203,21
2025 Mid 3rd,FA,PICK,,2194,21
Cade Otton,TBB,TE,25,2184,20
2024 Late 3rd,FA,PICK,,2179,20
Aaron Rodgers,NYJ,QB,40,2167,20
Malik Washington,MIA,WR,23,2157,20
Greg Dulcich,DEN,TE,24,2146,20
Devontez Walker,BAL,WR,23,2090,20
Rondale Moore,ATL,WR,24,2062,19
Elijah Mitchell,SFO,RB,26,2049,19
Noah Fant,SEA,TE,26,2042,19
Brandin Cooks,DAL,WR,30,2034,19
2026 Early 3rd,FA,PICK,,2022,19
Brenden Rice,LAC,WR,22,1971,18
Daniel Jones,NYG,QB,27,1966,18
Trey Palmer,TBB,WR,23,1962,18
Geno Smith,SEA,QB,33,1945,18
Elijah Moore,CLE,WR,24,1943,18
Theo Johnson,NYG,TE,23,1924,18
2026 Mid 3rd,FA,PICK,,1911,18
2025 Late 3rd,FA,PICK,,1890,17
Daniel Bellinger,NYG,TE,23,1886,17
Isaac Guerendo,SFO,RB,24,1883,17
Hunter Henry,NEP,TE,29,1826,17
Jonathan Mingo,CAR,WR,23,1809,17
A.T. Perry,NOS,WR,24,1797,17
Dylan Laube,LVR,RB,24,1786,16
Greg Dortch,ARI,WR,26,1782,16
Rasheen Ali,BAL,RB,23,1754,16
Dawson Knox,BUF,TE,27,1746,16
2026 Late 3rd,FA,PICK,,1720,16
Russell Wilson,PIT,QB,35,1706,16
Tyler Boyd,TEN,WR,29,1695,16
Treylon Burks,TEN,WR,24,1689,15
Cedric Tillman,CLE,WR,24,1695,16
Adam Thielen,CAR,WR,33,1682,15
Jelani Woods,IND,TE,25,1668,15
Zay Jones,ARI,WR,29,1653,15
D.J. Chark,LAC,WR,27,1639,15
Erick All,CIN,TE,23,1612,15
Jonnu Smith,MIA,TE,28,1611,15
Xavier Gipson,NYJ,WR,23,1587,14
2024 Early 4th,FA,PICK,,1585,14
Alec Pierce,IND,WR,24,1573,14
Derek Carr,NOS,QB,33,1564,14
Jalen Tolbert,DAL,WR,25,1563,14
Evan Hull,IND,RB,23,1561,14
Juwan Johnson,NOS,TE,27,1560,14
Spencer Rattler,NOS,QB,23,1558,14
Gardner Minshew,LVR,QB,28,1552,14
2025 Early 4th,FA,PICK,,1548,14
Tutu Atwell,LAR,WR,24,1548,14
Parker Washington,JAC,WR,22,1543,14
Clyde Edwards-Helaire,KCC,RB,25,1542,14
Luke Schoonmaker,DAL,TE,25,1539,14
Sam Howell,SEA,QB,23,1534,14
Chris Rodriguez,WAS,RB,23,1517,14
2024 Mid 4th,FA,PICK,,1512,14
Colby Parkinson,LAR,TE,25,1503,14
Jauan Jennings,SFO,WR,27,1499,14
Cade Stover,HOU,TE,24,1494,13
Alexander Mattison,LVR,RB,26,1494,13
Kendrick Bourne,NEP,WR,29,1490,13
Tre Tucker,LVR,WR,23,1489,13
Tyler Conklin,NYJ,TE,29,1485,13
2025 Mid 4th,FA,PICK,,1482,13
Jacob Cowing,SFO,WR,23,1477,13
AJ Dillon,GBP,RB,26,1465,13
Jared Wiley,KCC,TE,23,1463,13
Darius Slayton,NYG,WR,27,1456,13
John Metchie,HOU,WR,24,1452,13
Mike Gesicki,CIN,TE,28,1446,13
Bo Melton,GBP,WR,25,1444,13
Trey Sermon,IND,RB,25,1430,13
Frank Gore Jr.,BUF,RB,22,1423,13
Deuce Vaughn,DAL,RB,22,1421,13
2024 Late 4th,FA,PICK,,1403,13
K.J. Osborn,NEP,WR,27,1396,12
Andrei Iosivas,CIN,WR,24,1392,12
Eric Gray,NYG,RB,24,1389,12
Aidan O'Connell,LVR,QB,25,1387,12
Kenneth Gainwell,PHI,RB,25,1387,12
Johnny Wilson,PHI,WR,23,1377,12
2026 Early 4th,FA,PICK,,1369,12
Calvin Austin III,PIT,WR,25,1363,12
Sam Darnold,MIN,QB,27,1355,12
Taysom Hill,NOS,QB,33,1339,12
Dillon Johnson,TEN,RB,23,1334,12
D'Onta Foreman,CLE,RB,28,1326,12
Bub Means,NOS,WR,23,1310,12
2025 Late 4th,FA,PICK,,1305,12
Darnell Washington,PIT,TE,22,1281,11
Justice Hill,BAL,RB,26,1275,11
Israel Abanikanda,NYJ,RB,21,1268,11
Ainias Smith,PHI,WR,23,1267,11
Demarcus Robinson,LAR,WR,29,1265,11
2026 Mid 4th,FA,PICK,,1247,11
Josh Reynolds,DEN,WR,29,1237,11
Skyy Moore,KCC,WR,23,1213,11
Sean Tucker,TBB,RB,22,1213,11
Isaiah Davis,NYJ,RB,22,1213,11
Miles Sanders,CAR,RB,27,1209,11
Brevin Jordan,HOU,TE,24,1204,11
Noah Brown,HOU,WR,27,1197,10
Isaiah Spiller,LAC,RB,23,1193,10
Donovan Peoples-Jones,DET,WR,25,1160,10
Noah Gray,KCC,TE,25,1148,10
Kayshon Boutte,NEP,WR,22,1145,10
Tyler Higbee,LAR,TE,31,1132,10
Chris Evans,CIN,RB,26,1115,10
Xavier Hutchinson,HOU,WR,24,1113,10
Zach Evans,LAR,RB,23,1102,10
Tahj Washington,MIA,WR,23,1101,10
Blake Watson,DEN,RB,24,1093,9
DeWayne McBride,MIN,RB,23,1088,9
Sione Vaki,DET,RB,23,1072,9
Van Jefferson,PIT,WR,28,1070,9
Tyquan Thornton,NEP,WR,23,1064,9
2026 Late 4th,FA,PICK,,1055,9
Michael Gallup,LVR,WR,28,1041,9
Mecole Hardman,KCC,WR,26,1036,9
Donald Parham,LAC,TE,26,1033,9
Louis Rees-Zammit,KCC,RB,23,1013,9
Davis Allen,LAR,TE,23,1012,9
David Bell,CLE,WR,23,1010,9
Jamari Thrash,CLE,WR,23,1006,9
Chase Claypool,BUF,WR,26,995,8
Isaiah Hodgins,NYG,WR,25,979,8
Malik Davis,DAL,RB,25,951,8
Tyler Scott,CHI,WR,22,939,8
Will Dissly,LAC,TE,28,936,8
Dyami Brown,WAS,WR,24,936,8
Michael Carter,ARI,RB,25,918,8
Odell Beckham,MIA,WR,31,916,8
Hayden Hurst,LAC,TE,30,911,8
Jase McClellan,ATL,RB,22,909,8
Gerald Everett,CHI,TE,30,905,8
Derius Davis,LAC,WR,23,899,7
KJ Hamler,BUF,WR,25,881,7
Justin Shorter,BUF,WR,24,874,7
JuJu Smith-Schuster,NEP,WR,27,874,7
Marquez Valdes-Scantling,BUF,WR,29,865,7
Irv Smith,KCC,TE,26,862,7
Trey Lance,DAL,QB,24,859,7
Emari Demercado,ARI,RB,25,859,7
Terrace Marshall,CAR,WR,24,845,7
Jamaal Williams,NOS,RB,29,837,7
Keaontay Ingram,KCC,RB,24,833,7
Kadarius Toney,KCC,WR,25,799,6
Jordan Mason,SFO,RB,25,792,6
Samaje Perine,DEN,RB,28,790,6
Brenton Strange,JAC,TE,23,787,6
Ryan Flournoy,DAL,WR,24,759,6
Trayveon Williams,CIN,RB,26,755,6
Tommy Tremble,CAR,TE,24,754,6
Jake Bobo,SEA,WR,26,751,6
Tyrion Davis-Price,PHI,RB,23,750,6
Pierre Strong Jr.,CLE,RB,25,747,6
Cole Turner,WAS,TE,24,740,6
Parris Campbell,PHI,WR,27,738,6
Allen Lazard,NYJ,WR,28,738,6
Kenny McIntosh,SEA,RB,24,734,6
Ronnie Bell,SFO,WR,24,733,6
Zach Ertz,WAS,TE,33,731,6
Tyler Johnson,LAR,WR,25,718,6
Jacoby Brissett,NEP,QB,31,714,6
Jeremy Ruckert,NYJ,TE,24,712,6
Deneric Prince,KCC,RB,24,712,6
Ty Johnson,BUF,RB,26,701,5
Jawhar Jordan,HOU,RB,24,693,5
Devin Duvernay,JAC,WR,26,691,5
D'Ernest Johnson,JAC,RB,28,689,5
Jordan Travis,NYJ,QB,24,688,5
Justyn Ross,KCC,WR,24,687,5
Laviska Shenault,SEA,WR,25,666,5
Kalif Raymond,DET,WR,30,665,5
Joshua Kelley,LAC,RB,26,665,5
Denzel Mims,JAC,WR,26,664,5
Jalen Guyton,LVR,WR,27,656,5
Charlie Jones,CIN,WR,25,651,5
Jake Browning,CIN,QB,28,644,5
Zonovan Knight,DET,RB,23,641,5
Kenny Pickett,PHI,QB,26,636,5
Kyle Philips,TEN,WR,25,626,5
Kylen Granson,IND,TE,26,623,5
Jeffery Wilson,MIA,RB,28,621,5
Drew Lock,NYG,QB,27,618,5
Quez Watkins,PIT,WR,26,618,5
Kevin Harris,NEP,RB,23,618,5
Tim Patrick,DEN,WR,30,616,5
Rakim Jarrett,TBB,WR,23,614,5
Foster Moreau,NOS,TE,27,613,5
Jalen Nailor,MIN,WR,25,606,4
Tip Reiman,ARI,TE,22,604,4
Adam Trautman,DEN,TE,27,602,4
Jameis Winston,CLE,QB,30,596,4
Cameron Latu,SFO,TE,24,592,4
Hassan Haskins,TEN,RB,24,589,4
Cedrick Wilson,NOS,WR,28,589,4
Marquez Callaway,PIT,WR,26,582,4
Anthony Schwartz,MIA,WR,23,582,4
Justin Watson,KCC,WR,29,580,4
Elijah Higgins,ARI,TE,23,578,4
Malik Heath,GBP,WR,24,574,4
Chris Brooks,MIA,RB,24,569,4
Chase Edmonds,TBB,RB,28,566,4
Nyheim Hines,CLE,RB,27,560,4
Brandon Powell,MIN,WR,27,538,4
AJ Barner,SEA,TE,22,531,4
Erik Ezukanma,MIA,WR,24,523,4
Peyton Hendershot,DAL,TE,25,521,4
Emanuel Wilson,GBP,RB,25,514,4
Hendon Hooker,DET,QB,26,513,4
Albert Okwuegbunam,PHI,TE,26,510,4
Dorian Thompson-Robinson,CLE,QB,24,491,3
Ronnie Rivers,LAR,RB,25,488,3
Jason Brownlee,NYJ,WR,25,481,3
Will Mallory,IND,TE,25,479,3
Tyler Goodson,IND,RB,23,471,3
Brock Wright,DET,TE,25,470,3
Deonte Harty,BAL,WR,26,466,3
Craig Reynolds,DET,RB,28,454,3
Eno Benjamin,NOS,RB,25,453,3
Tylan Wallace,BAL,WR,25,452,3
Salvon Ahmed,MIA,RB,25,451,3
Cam Akers,MIN,RB,25,445,3
Tyler Badie,DEN,RB,24,443,3
Nick Westbrook-Ikhine,TEN,WR,27,441,3
Hunter Renfrow,FA,WR,28,431,3
DeeJay Dallas,ARI,RB,25,427,3
Scotty Miller,PIT,WR,27,419,3
Isaiah McKenzie,NYG,WR,29,416,3
Harrison Bryant,LVR,TE,26,410,3
Hunter Long,LAR,TE,25,405,2
Mac Jones,JAC,QB,25,402,2
Mo Alie-Cox,IND,TE,30,396,2
Rashaad Penny,CAR,RB,28,395,2
Zach Wilson,DEN,QB,25,393,2
Julius Chestnut,TEN,RB,23,386,2
Kene Nwangwu,MIN,RB,26,377,2
Danny Gray,SFO,WR,25,376,2
Olamide Zaccheaus,WAS,WR,27,372,2
KaVontae Turpin,DAL,WR,28,371,2
Trenton Irwin,CIN,WR,28,370,2
Ben Skowronek,HOU,WR,27,362,2
Lil'Jordan Humphrey,DEN,WR,26,343,2
Jarrett Stidham,DEN,QB,28,332,2
Tyler Huntley,CLE,QB,26,330,2
Jaelon Darden,CLE,WR,25,330,2
Josh Oliver,MIN,TE,27,316,2
Josh Whyle,TEN,TE,24,315,2
Desmond Ridder,ARI,QB,24,305,1
Royce Freeman,DAL,RB,28,297,1
Andrew Ogletree,IND,TE,26,288,1
Austin Hooper,NEP,TE,29,285,1
Drew Sample,CIN,TE,28,251,1
Dalvin Cook,BAL,RB,29,239,1
Braxton Berrios,MIA,WR,28,226,1
Mack Hollins,BUF,WR,30,215,1
Joshua Dobbs,SFO,QB,29,200,0
Bailey Zappe,NEP,QB,25,199,0
Malik Willis,TEN,QB,25,198,0
Kyle Trask,TBB,QB,26,182,0
Davis Mills,HOU,QB,25,176,0
Malik Cunningham,BAL,QB,25,176,0
Michael Pratt,GBP,QB,22,176,0
Mason Rudolph,TEN,QB,29,175,0
Tommy DeVito,NYG,QB,26,174,0
Joe Flacco,IND,QB,39,173,0
Tyson Bagent,CHI,QB,24,173,0
Jaren Hall,MIN,QB,26,173,0
Taylor Heinicke,ATL,QB,31,171,0
Stetson Bennett,LAR,QB,26,170,0
Mitchell Trubisky,BUF,QB,29,170,0
Tanner Hudson,CIN,TE,29,170,0
Jimmy Garoppolo,LAR,QB,32,168,0
Tyrod Taylor,NYJ,QB,35,166,0
Michael Thomas,FA,WR,31,166,0
Matt Breida,NYG,RB,29,160,0
Charlie Kolar,BAL,TE,25,152,0
Joe Milton,NEP,QB,24,149,0
Lucas Krull,DEN,TE,26,136,0
Richie James,KCC,WR,29,127,0
Marquise Goodwin,CLE,WR,33,112,0
