PlayerID,Name,Team,Position,Age,Non-SF Value
tj-hockenson-247,T.J. Hockenson,MIN,TE,27,5412
jayden-daniels-1552,Jayden Daniels,WAS,QB,23,5331
trey-benson-1565,Trey Benson,ARI,RB,21,5315
2025-late-1st-1363,2025 Late 1st,FA,PICK,,5270
2026-mid-1st-1528,2026 Mid 1st,FA,PICK,,5236
josh-jacobs-303,Josh Jacobs,GBP,RB,26,5211
travis-kelce-264,Travis Kelce,KCC,TE,34,5043
keon-coleman-1588,Keon Coleman,BUF,WR,21,5037
rashee-rice-1447,Rashee Rice,KCC,WR,24,5009
mike-evans-275,Mike Evans,TBB,WR,30,5001
trevor-lawrence-1094,Trevor Lawrence,JAC,QB,24,4925
davante-adams-277,Davante Adams,LVR,WR,31,4890
christian-kirk-221,Christian Kirk,JAC,WR,27,4794
rhamondre-stevenson-1036,Rhamondre Stevenson,NEP,RB,26,4777
cooper-kupp-310,Cooper Kupp,LAR,WR,31,4670
ricky-pearsall-1593,Ricky Pearsall,SFO,WR,23,4632
2026-late-1st-1529,2026 Late 1st,FA,PICK,,4621
amari-cooper-269,Amari Cooper,CLE,WR,30,4567
terry-mclaurin-328,Terry McLaurin,WAS,WR,28,4562
brock-purdy-1214,Brock Purdy,SFO,QB,24,4557
derrick-henry-296,Derrick Henry,BAL,RB,30,4546
christian-watson-1248,Christian Watson,GBP,WR,25,4520
d-andre-swift-639,D'Andre Swift,CHI,RB,25,4512
2024-early-2nd-1296,2024 Early 2nd,FA,PICK,,4483
zamir-white-1230,Zamir White,LVR,RB,24,4481
joe-mixon-273,Joe Mixon,HOU,RB,27,4432
stefon-diggs-262,Stefon Diggs,HOU,WR,30,4422
adonai-mitchell-1597,Adonai Mitchell,IND,WR,21,4419
diontae-johnson-338,Diontae Johnson,CAR,WR,28,4350
tyjae-spears-1417,Tyjae Spears,TEN,RB,23,4327
tua-tagovailoa-600,Tua Tagovailoa,MIA,QB,26,4311
dak-prescott-371,Dak Prescott,DAL,QB,30,4307
jaylen-warren-1201,Jaylen Warren,PIT,RB,25,4279
jake-ferguson-1258,Jake Ferguson,DAL,TE,25,4276
chris-godwin-299,Chris Godwin,TBB,WR,28,4264
najee-harris-1031,Najee Harris,PIT,RB,26,4259
marquise-brown-311,Marquise Brown,KCC,WR,27,4247
xavier-legette-1610,Xavier Legette,CAR,WR,23,4245
evan-engram-229,Evan Engram,JAC,TE,29,4239
david-montgomery-288,David Montgomery,DET,RB,27,4227
george-kittle-298,George Kittle,SFO,TE,30,4222
blake-corum-1564,Blake Corum,LAR,RB,23,4216
kendre-miller-1386,Kendre Miller,NOS,RB,22,4196
alvin-kamara-282,Alvin Kamara,NOS,RB,28,4137
calvin-ridley-293,Calvin Ridley,TEN,WR,29,4088
2025-early-2nd-1364,2025 Early 2nd,FA,PICK,,4086
jameson-williams-1273,Jameson Williams,DET,WR,23,4064
2024-mid-2nd-1297,2024 Mid 2nd,FA,PICK,,4023
zach-charbonnet-1384,Zach Charbonnet,SEA,RB,23,3965
brian-robinson-1232,Brian Robinson,WAS,RB,25,3961
ja-lynn-polk-1602,Ja'Lynn Polk,NEP,WR,22,3943
david-njoku-252,David Njoku,CLE,TE,28,3924
javonte-williams-1033,Javonte Williams,DEN,RB,24,3922
jared-goff-388,Jared Goff,DET,QB,29,3916
marshawn-lloyd-1575,MarShawn Lloyd,GBP,RB,23,3877
drake-maye-1551,Drake Maye,NEP,QB,21,3830
tony-pollard-344,Tony Pollard,TEN,RB,27,3800
josh-downs-1440,Josh Downs,IND,WR,22,3791
dontayvion-wicks-1448,Dontayvion Wicks,GBP,WR,23,3743
jaylen-wright-1581,Jaylen Wright,MIA,RB,21,3704
jj-mccarthy-1555,J.J. McCarthy,MIN,QB,21,3683
keenan-allen-265,Keenan Allen,CHI,WR,32,3656
zack-moss-638,Zack Moss,CIN,RB,26,3636
romeo-doubs-1238,Romeo Doubs,GBP,WR,24,3634
2025-mid-2nd-1365,2025 Mid 2nd,FA,PICK,,3618
aaron-jones-301,Aaron Jones,MIN,RB,29,3608
2026-early-2nd-1530,2026 Early 2nd,FA,PICK,,3586
jermaine-burton-1603,Jermaine Burton,CIN,WR,23,3585
troy-franklin-1590,Troy Franklin,DEN,WR,21,3571
pat-freiermuth-1053,Pat Freiermuth,PIT,TE,25,3549
bryce-young-1456,Bryce Young,CAR,QB,22,3548
roman-wilson-1600,Roman Wilson,PIT,WR,23,3546
2024-late-2nd-1298,2024 Late 2nd,FA,PICK,,3546
jahan-dotson-1272,Jahan Dotson,WAS,WR,24,3530
khalil-shakir-1278,Khalil Shakir,BUF,WR,24,3506
chase-brown-1396,Chase Brown,CIN,RB,24,3458
ben-sinnott-1615,Ben Sinnott,WAS,TE,22,3399
courtland-sutton-226,Courtland Sutton,DEN,WR,28,3398
jerry-jeudy-545,Jerry Jeudy,CLE,WR,25,3397
luke-musgrave-1430,Luke Musgrave,GBP,TE,23,3393
devin-singletary-238,Devin Singletary,NYG,RB,26,3371
nick-chubb-274,Nick Chubb,CLE,RB,28,3360
james-conner-268,James Conner,ARI,RB,29,3351
cole-kmet-569,Cole Kmet,CHI,TE,25,3324
jerome-ford-1229,Jerome Ford,CLE,RB,24,3295
2025-late-2nd-1366,2025 Late 2nd,FA,PICK,,3283
2026-mid-2nd-1531,2026 Mid 2nd,FA,PICK,,3279
jakobi-meyers-13,Jakobi Meyers,LVR,WR,27,3277
isaiah-likely-1257,Isaiah Likely,BAL,TE,24,3248
rashid-shaheed-1360,Rashid Shaheed,NOS,WR,25,3191
demario-douglas-1468,Demario Douglas,NEP,WR,23,3181
deandre-hopkins-280,DeAndre Hopkins,TEN,WR,32,3163
josh-palmer-1065,Josh Palmer,LAC,WR,24,3157
dalton-schultz-487,Dalton Schultz,HOU,TE,28,3111
quentin-johnston-1441,Quentin Johnston,LAC,WR,22,3095
will-levis-1402,Will Levis,TEN,QB,25,3086
raheem-mostert-43,Raheem Mostert,MIA,RB,32,3086
javon-baker-1608,Javon Baker,NEP,WR,22,3052
jaleel-mclaughlin-1486,Jaleel McLaughlin,DEN,RB,23,3020
malachi-corley-1607,Malachi Corley,NYJ,WR,22,3001
dallas-goedert-382,Dallas Goedert,PHI,TE,29,2998
kirk-cousins-396,Kirk Cousins,ATL,QB,35,2953
kimani-vidal-1636,Kimani Vidal,LAC,RB,22,2927
2026-late-2nd-1532,2026 Late 2nd,FA,PICK,,2914
michael-penix-jr-1554,Michael Penix Jr.,ATL,QB,24,2893
michael-wilson-1421,Michael Wilson,ARI,WR,24,2882
bo-nix-1553,Bo Nix,DEN,QB,24,2870
curtis-samuel-244,Curtis Samuel,BUF,WR,27,2869
marvin-mims-1442,Marvin Mims,DEN,WR,22,2866
roschon-johnson-1390,Roschon Johnson,CHI,RB,23,2865
jalen-mcmillan-1599,Jalen McMillan,TBB,WR,22,2851
keaton-mitchell-1393,Keaton Mitchell,BAL,RB,22,2799
audric-estime-1566,Audric Estime,DEN,RB,20,2798
luke-mccaffrey-1606,Luke McCaffrey,WAS,WR,23,2744
deshaun-watson-261,Deshaun Watson,CLE,QB,28,2735
gus-edwards-76,Gus Edwards,LAC,RB,29,2723
baker-mayfield-215,Baker Mayfield,TBB,QB,29,2719
gabriel-davis-533,Gabriel Davis,JAC,WR,25,2718
matthew-stafford-356,Matthew Stafford,LAR,QB,36,2689
braelon-allen-1567,Braelon Allen,NYJ,RB,20,2688
tyler-lockett-285,Tyler Lockett,SEA,WR,31,2681
2024-early-3rd-1299,2024 Early 3rd,FA,PICK,,2665
michael-mayer-1427,Michael Mayer,LVR,TE,23,2651
bucky-irving-1569,Bucky Irving,TBB,RB,21,2643
austin-ekeler-385,Austin Ekeler,WAS,RB,29,2617
wan-dale-robinson-1274,Wan'Dale Robinson,NYG,WR,23,2583
justin-fields-1015,Justin Fields,PIT,QB,25,2565
ray-davis-1574,Ray Davis,BUF,RB,24,2564
rashod-bateman-1070,Rashod Bateman,BAL,WR,24,2532
tyler-allgeier-1228,Tyler Allgeier,ATL,RB,24,2528
ja-tavion-sanders-1614,Ja'Tavion Sanders,CAR,TE,21,2518
jk-dobbins-636,J.K. Dobbins,LAC,RB,25,2512
tucker-kraft-1418,Tucker Kraft,GBP,TE,23,2489
jalin-hyatt-1399,Jalin Hyatt,NYG,WR,22,2446
2024-mid-3rd-1300,2024 Mid 3rd,FA,PICK,,2412
antonio-gibson-584,Antonio Gibson,NEP,RB,26,2405
rico-dowdle-555,Rico Dowdle,DAL,RB,26,2393
darnell-mooney-911,Darnell Mooney,ATL,WR,26,2389
tyrone-tracy-1632,Tyrone Tracy,NYG,RB,24,2381
mike-williams-230,Mike Williams,NYJ,WR,29,2378
2025-early-3rd-1367,2025 Early 3rd,FA,PICK,,2352
will-shipley-1572,Will Shipley,PHI,RB,21,2324
ty-chandler-1182,Ty Chandler,MIN,RB,26,2299
greg-dulcich-1256,Greg Dulcich,DEN,TE,24,2279
tank-bigsby-1401,Tank Bigsby,JAC,RB,22,2266
chigoziem-okonkwo-1320,Chigoziem Okonkwo,TEN,TE,24,2259
dameon-pierce-1207,Dameon Pierce,HOU,RB,24,2253
chuba-hubbard-1014,Chuba Hubbard,CAR,RB,25,2244
2024-late-3rd-1301,2024 Late 3rd,FA,PICK,,2229
aaron-rodgers-235,Aaron Rodgers,NYJ,QB,40,2200
cade-otton-1261,Cade Otton,TBB,TE,25,2197
2025-mid-3rd-1368,2025 Mid 3rd,FA,PICK,,2188
ezekiel-elliott-281,Ezekiel Elliott,DAL,RB,29,2157
khalil-herbert-994,Khalil Herbert,CHI,RB,26,2108
devontez-walker-1592,Devontez Walker,BAL,WR,23,2064
jonathan-mingo-1450,Jonathan Mingo,CAR,WR,23,2063
brenden-rice-1594,Brenden Rice,LAC,WR,22,2037
2026-early-3rd-1533,2026 Early 3rd,FA,PICK,,2014
trey-palmer-1452,Trey Palmer,TBB,WR,23,2009
malik-washington-1623,Malik Washington,MIA,WR,23,1987
brandin-cooks-307,Brandin Cooks,DAL,WR,30,1968
isaac-guerendo-1626,Isaac Guerendo,SFO,RB,24,1965
rondale-moore-1006,Rondale Moore,ATL,WR,24,1949
2026-mid-3rd-1534,2026 Mid 3rd,FA,PICK,,1948
noah-fant-243,Noah Fant,SEA,TE,26,1948
elijah-moore-1012,Elijah Moore,CLE,WR,24,1933
daniel-jones-87,Daniel Jones,NYG,QB,27,1929
daniel-bellinger-1322,Daniel Bellinger,NYG,TE,23,1923
2025-late-3rd-1369,2025 Late 3rd,FA,PICK,,1914
dylan-laube-1584,Dylan Laube,LVR,RB,24,1909
theo-johnson-1620,Theo Johnson,NYG,TE,23,1886
elijah-mitchell-1013,Elijah Mitchell,SFO,RB,26,1847
geno-smith-671,Geno Smith,SEA,QB,33,1835
greg-dortch-10,Greg Dortch,ARI,WR,26,1761
2026-late-3rd-1535,2026 Late 3rd,FA,PICK,,1760
rasheen-ali-1631,Rasheen Ali,BAL,RB,23,1756
at-perry-1449,A.T. Perry,NOS,WR,24,1755
tyler-boyd-231,Tyler Boyd,TEN,WR,29,1726
russell-wilson-257,Russell Wilson,PIT,QB,35,1719
treylon-burks-1269,Treylon Burks,TEN,WR,24,1714
jelani-woods-1305,Jelani Woods,IND,TE,25,1700
dawson-knox-88,Dawson Knox,BUF,TE,27,1692
hunter-henry-212,Hunter Henry,NEP,TE,29,1664
zay-jones-327,Zay Jones,ARI,WR,29,1659
erick-all-1616,Erick All,CIN,TE,23,1652
sam-howell-1209,Sam Howell,SEA,QB,23,1642
tre-tucker-1460,Tre Tucker,LVR,WR,23,1631
evan-hull-1395,Evan Hull,IND,RB,23,1622
adam-thielen-308,Adam Thielen,CAR,WR,33,1621
alec-pierce-1285,Alec Pierce,IND,WR,24,1621
2024-early-4th-1302,2024 Early 4th,FA,PICK,,1619
cedric-tillman-1444,Cedric Tillman,CLE,WR,24,1617
derek-carr-85,Derek Carr,NOS,QB,33,1604
luke-schoonmaker-1382,Luke Schoonmaker,DAL,TE,25,1587
cade-stover-1613,Cade Stover,HOU,TE,24,1570
john-metchie-1276,John Metchie,HOU,WR,24,1570
chris-rodriguez-1389,Chris Rodriguez,WAS,RB,23,1566
jacob-cowing-1611,Jacob Cowing,SFO,WR,23,1563
bo-melton-1244,Bo Melton,GBP,WR,25,1559
parker-washington-1445,Parker Washington,JAC,WR,22,1556
alexander-mattison-326,Alexander Mattison,LVR,RB,26,1550
2025-early-4th-1370,2025 Early 4th,FA,PICK,,1543
2024-mid-4th-1303,2024 Mid 4th,FA,PICK,,1539
tutu-atwell-1078,Tutu Atwell,LAR,WR,24,1506
jalen-tolbert-1247,Jalen Tolbert,DAL,WR,25,1499
eric-gray-1388,Eric Gray,NYG,RB,24,1495
clyde-edwards-helaire-633,Clyde Edwards-Helaire,KCC,RB,25,1494
spencer-rattler-1557,Spencer Rattler,NOS,QB,23,1492
deuce-vaughn-1391,Deuce Vaughn,DAL,RB,22,1491
aj-dillon-631,AJ Dillon,GBP,RB,26,1491
gardner-minshew-47,Gardner Minshew,LVR,QB,28,1486
dj-chark-361,D.J. Chark,LAC,WR,27,1486
frank-gore-jr-1570,Frank Gore Jr.,BUF,RB,22,1484
xavier-gipson-1504,Xavier Gipson,NYJ,WR,23,1477
juwan-johnson-575,Juwan Johnson,NOS,TE,27,1476
d-onta-foreman-358,D'Onta Foreman,CLE,RB,28,1475
kendrick-bourne-153,Kendrick Bourne,NEP,WR,28,1465
trey-sermon-1034,Trey Sermon,IND,RB,25,1453
jared-wiley-1619,Jared Wiley,KCC,TE,23,1450
kenneth-gainwell-1032,Kenneth Gainwell,PHI,RB,25,1439
2025-mid-4th-1371,2025 Mid 4th,FA,PICK,,1432
2024-late-4th-1304,2024 Late 4th,FA,PICK,,1415
jonnu-smith-84,Jonnu Smith,MIA,TE,28,1413
jauan-jennings-576,Jauan Jennings,SFO,WR,27,1413
johnny-wilson-1596,Johnny Wilson,PHI,WR,23,1395
mike-gesicki-330,Mike Gesicki,CIN,TE,28,1389
darius-slayton-77,Darius Slayton,NYG,WR,27,1376
tyler-conklin-489,Tyler Conklin,NYJ,TE,28,1366
2026-early-4th-1536,2026 Early 4th,FA,PICK,,1366
calvin-austin-iii-1262,Calvin Austin III,PIT,WR,25,1363
ainias-smith-1624,Ainias Smith,PHI,WR,23,1344
darnell-washington-1431,Darnell Washington,PIT,TE,22,1329
miles-sanders-222,Miles Sanders,CAR,RB,27,1328
aidan-o-connell-1412,Aidan O'Connell,LVR,QB,25,1317
colby-parkinson-565,Colby Parkinson,LAR,TE,25,1317
kj-osborn-912,K.J. Osborn,NEP,WR,27,1313
andrei-iosivas-1422,Andrei Iosivas,CIN,WR,24,1309
2025-late-4th-1372,2025 Late 4th,FA,PICK,,1302
justice-hill-368,Justice Hill,BAL,RB,26,1275
bub-means-1634,Bub Means,NOS,WR,23,1272
noah-gray-1059,Noah Gray,KCC,TE,25,1255
israel-abanikanda-1383,Israel Abanikanda,NYJ,RB,21,1244
sean-tucker-1400,Sean Tucker,TBB,RB,22,1242
2026-mid-4th-1537,2026 Mid 4th,FA,PICK,,1233
kayshon-boutte-1446,Kayshon Boutte,NEP,WR,22,1223
xavier-hutchinson-1454,Xavier Hutchinson,HOU,WR,24,1220
sam-darnold-331,Sam Darnold,MIN,QB,27,1219
josh-reynolds-61,Josh Reynolds,DEN,WR,29,1218
brevin-jordan-1052,Brevin Jordan,HOU,TE,24,1208
chase-claypool-537,Chase Claypool,BUF,WR,26,1206
noah-brown-776,Noah Brown,HOU,WR,27,1202
dewayne-mcbride-1394,DeWayne McBride,MIN,RB,23,1197
skyy-moore-1283,Skyy Moore,KCC,WR,23,1196
tyler-higbee-159,Tyler Higbee,LAR,TE,31,1192
isaiah-spiller-1225,Isaiah Spiller,LAC,RB,22,1177
isaiah-davis-1635,Isaiah Davis,NYJ,RB,22,1169
jamari-thrash-1595,Jamari Thrash,CLE,WR,23,1163
demarcus-robinson-52,Demarcus Robinson,LAR,WR,29,1144
taysom-hill-150,Taysom Hill,NOS,QB,33,1138
donovan-peoples-jones-579,Donovan Peoples-Jones,DET,WR,25,1122
blake-watson-1647,Blake Watson,DEN,RB,24,1115
dillon-johnson-1580,Dillon Johnson,TEN,RB,23,1113
michael-gallup-237,Michael Gallup,LVR,WR,28,1092
tyquan-thornton-1246,Tyquan Thornton,NEP,WR,23,1087
trey-lance-1017,Trey Lance,DAL,QB,24,1072
davis-allen-1434,Davis Allen,LAR,TE,23,1051
chris-evans-998,Chris Evans,CIN,RB,26,1049
louis-rees-zammit-1622,Louis Rees-Zammit,KCC,RB,23,1036
2026-late-4th-1538,2026 Late 4th,FA,PICK,,1035
mecole-hardman-404,Mecole Hardman,KCC,WR,26,1033
zach-evans-1416,Zach Evans,LAR,RB,23,1018
david-bell-1275,David Bell,CLE,WR,23,1017
juju-smith-schuster-276,JuJu Smith-Schuster,NEP,WR,27,992
malik-davis-1197,Malik Davis,DAL,RB,25,991
jase-mcclellan-1576,Jase McClellan,ATL,RB,22,960
tahj-washington-1644,Tahj Washington,MIA,WR,23,959
tyler-scott-1436,Tyler Scott,CHI,WR,22,951
marquez-valdes-scantling-369,Marquez Valdes-Scantling,BUF,WR,29,945
dyami-brown-1069,Dyami Brown,WAS,WR,24,941
hayden-hurst-8,Hayden Hurst,LAC,TE,30,934
kj-hamler-541,KJ Hamler,BUF,WR,25,901
odell-beckham-279,Odell Beckham,MIA,WR,31,896
gerald-everett-55,Gerald Everett,CHI,TE,30,881
isaiah-hodgins-561,Isaiah Hodgins,NYG,WR,25,881
donald-parham-882,Donald Parham,LAC,TE,26,880
brenton-strange-1461,Brenton Strange,JAC,TE,23,878
michael-carter-1035,Michael Carter,ARI,RB,25,868
sione-vaki-1627,Sione Vaki,DET,RB,22,867
van-jefferson-578,Van Jefferson,PIT,WR,27,862
irv-smith-399,Irv Smith,KCC,TE,25,857
keaontay-ingram-1193,Keaontay Ingram,KCC,RB,24,836
terrace-marshall-1085,Terrace Marshall,CAR,WR,24,835
kadarius-toney-1039,Kadarius Toney,KCC,WR,25,823
emari-demercado-1481,Emari Demercado,ARI,RB,25,817
jeremy-ruckert-1255,Jeremy Ruckert,NYJ,TE,23,797
jordan-mason-1330,Jordan Mason,SFO,RB,25,797
justin-shorter-1425,Justin Shorter,BUF,WR,24,792
samaje-perine-785,Samaje Perine,DEN,RB,28,786
derius-davis-1473,Derius Davis,LAC,WR,23,781
jake-bobo-1488,Jake Bobo,SEA,WR,25,772
rakim-jarrett-1451,Rakim Jarrett,TBB,WR,23,767
jacoby-brissett-20,Jacoby Brissett,NEP,QB,31,758
tyrion-davis-price-1234,Tyrion Davis-Price,PHI,RB,23,749
cole-turner-1179,Cole Turner,WAS,TE,24,746
tommy-tremble-1054,Tommy Tremble,CAR,TE,24,746
kyle-philips-1318,Kyle Philips,TEN,WR,25,746
joshua-kelley-629,Joshua Kelley,LAC,RB,26,741
justyn-ross-1280,Justyn Ross,KCC,WR,24,733
kenny-mcintosh-1385,Kenny McIntosh,SEA,RB,24,732
ryan-flournoy-1642,Ryan Flournoy,DAL,WR,24,731
parris-campbell-313,Parris Campbell,PHI,WR,27,731
charlie-jones-1455,Charlie Jones,CIN,WR,25,730
will-dissly-86,Will Dissly,LAC,TE,28,723
pierre-strong-jr-1204,Pierre Strong Jr.,CLE,RB,25,720
ronnie-bell-1439,Ronnie Bell,SFO,WR,24,709
adam-trautman-566,Adam Trautman,DEN,TE,27,700
kevin-harris-1205,Kevin Harris,NEP,RB,23,698
quez-watkins-914,Quez Watkins,PIT,WR,26,692
zach-ertz-305,Zach Ertz,WAS,TE,33,689
zonovan-knight-1186,Zonovan Knight,DET,RB,23,687
ty-johnson-6,Ty Johnson,BUF,RB,26,686
allen-lazard-46,Allen Lazard,NYJ,WR,28,686
jordan-travis-1560,Jordan Travis,NYJ,QB,24,681
trayveon-williams-99,Trayveon Williams,CIN,RB,26,679
foster-moreau-179,Foster Moreau,NOS,TE,27,679
devin-duvernay-560,Devin Duvernay,JAC,WR,26,675
denzel-mims-558,Denzel Mims,JAC,WR,26,674
deneric-prince-1476,Deneric Prince,KCC,RB,24,673
cameron-latu-1432,Cameron Latu,SFO,TE,24,662
kenny-pickett-1208,Kenny Pickett,PHI,QB,26,656
jalen-guyton-467,Jalen Guyton,LVR,WR,27,656
justin-watson-178,Justin Watson,KCC,WR,29,654
jamaal-williams-339,Jamaal Williams,NOS,RB,29,647
drew-lock-33,Drew Lock,NYG,QB,27,642
hendon-hooker-1404,Hendon Hooker,DET,QB,26,636
kalif-raymond-822,Kalif Raymond,DET,WR,29,630
aj-barner-1629,AJ Barner,SEA,TE,22,624
jeffery-wilson-199,Jeffery Wilson,MIA,RB,28,619
emanuel-wilson-1515,Emanuel Wilson,GBP,RB,25,617
laviska-shenault-540,Laviska Shenault,SEA,WR,25,609
cedrick-wilson-498,Cedrick Wilson,NOS,WR,28,607
kylen-granson-1119,Kylen Granson,IND,TE,26,606
tyler-johnson-572,Tyler Johnson,LAR,WR,25,598
hassan-haskins-1191,Hassan Haskins,TEN,RB,24,596
jameis-winston-413,Jameis Winston,CLE,QB,30,590
jake-browning-459,Jake Browning,CIN,QB,28,584
jawhar-jordan-1641,Jawhar Jordan,HOU,RB,24,581
albert-okwuegbunam-563,Albert Okwuegbunam,PHI,TE,26,578
jason-brownlee-1508,Jason Brownlee,NYJ,WR,25,577
tip-reiman-1628,Tip Reiman,ARI,TE,22,571
elijah-higgins-1469,Elijah Higgins,ARI,TE,23,559
marquez-callaway-887,Marquez Callaway,PIT,WR,26,550
nyheim-hines-412,Nyheim Hines,CLE,RB,27,535
peyton-hendershot-1349,Peyton Hendershot,DAL,TE,25,534
dorian-thompson-robinson-1411,Dorian Thompson-Robinson,CLE,QB,24,532
tim-patrick-206,Tim Patrick,DEN,WR,30,518
anthony-schwartz-1073,Anthony Schwartz,MIA,WR,23,514
chase-edmonds-354,Chase Edmonds,TBB,RB,28,512
scotty-miller-442,Scotty Miller,PIT,WR,26,511
olamide-zaccheaus-609,Olamide Zaccheaus,WAS,WR,26,508
ronnie-rivers-1185,Ronnie Rivers,LAR,RB,25,507
brock-wright-1162,Brock Wright,DET,TE,25,506
hunter-renfrow-100,Hunter Renfrow,FA,WR,28,502
d-ernest-johnson-445,D'Ernest Johnson,JAC,RB,28,497
salvon-ahmed-625,Salvon Ahmed,MIA,RB,25,490
deejay-dallas-621,DeeJay Dallas,ARI,RB,25,488
deonte-harty-612,Deonte Harty,BAL,WR,26,479
chris-brooks-1490,Chris Brooks,MIA,RB,24,476
brandon-powell-522,Brandon Powell,MIN,WR,27,468
mo-alie-cox-195,Mo Alie-Cox,IND,TE,30,459
julius-chestnut-1325,Julius Chestnut,TEN,RB,23,456
zach-wilson-1016,Zach Wilson,DEN,QB,24,452
malik-heath-1502,Malik Heath,GBP,WR,24,448
jalen-nailor-1245,Jalen Nailor,MIN,WR,25,445
tylan-wallace-1008,Tylan Wallace,BAL,WR,25,444
royce-freeman-248,Royce Freeman,DAL,RB,28,442
craig-reynolds-604,Craig Reynolds,DET,RB,28,442
nick-westbrook-ikhine-950,Nick Westbrook-Ikhine,TEN,WR,27,441
dalvin-cook-271,Dalvin Cook,BAL,RB,28,428
mac-jones-1018,Mac Jones,JAC,QB,25,405
tyler-badie-1206,Tyler Badie,DEN,RB,24,399
rashaad-penny-210,Rashaad Penny,CAR,RB,28,391
lil-jordan-humphrey-177,Lil'Jordan Humphrey,DEN,WR,26,384
