Player,Team,Position,Age,KTC Trade Value,KTC_normalized
Kimani Vidal,LAC,RB,22,2861,28
Marvin Mims,DEN,WR,22,2858,28
2026 Late 2nd,FA,PICK,,2850,28
Keaton Mitchell,BAL,RB,22,2837,27
Gus Edwards,LAC,RB,29,2815,27
Bo Nix,DEN,QB,24,2784,27
Deshaun Watson,CLE,QB,28,2776,27
Michael Mayer,LVR,TE,23,2772,27
Luke McCaffrey,WAS,WR,23,2765,27
Roschon Johnson,CHI,RB,23,2730,26
Bucky Irving,TBB,RB,21,2721,26
Gabriel Davis,JAC,WR,25,2714,26
Matthew Stafford,LAR,QB,36,2698,26
Baker Mayfield,TBB,QB,29,2697,26
Audric Estime,DEN,RB,20,2695,26
Tyler Lockett,SEA,WR,31,2682,26
Braelon Allen,NYJ,RB,20,2676,26
Austin Ekeler,WAS,RB,29,2652,26
2024 Early 3rd,FA,PICK,,2632,25
Wan'Dale Robinson,NYG,WR,23,2621,25
J.K. Dobbins,LAC,RB,25,2572,25
Rashod Bateman,BAL,WR,24,2557,25
Tyler Allgeier,ATL,RB,24,2521,24
Tucker Kraft,GBP,TE,23,2512,24
Ray Davis,BUF,RB,24,2496,24
Jalin Hyatt,NYG,WR,22,2490,24
Ja'Tavion Sanders,CAR,TE,21,2482,24
Justin Fields,PIT,QB,25,2481,24
2024 Mid 3rd,FA,PICK,,2458,24
Rico Dowdle,DAL,RB,26,2443,24
Tyrone Tracy,NYG,RB,24,2443,24
2025 Early 3rd,FA,PICK,,2410,23
Ty Chandler,MIN,RB,26,2373,23
Mike Williams,NYJ,WR,29,2363,23
Will Shipley,PHI,RB,21,2336,22
Antonio Gibson,NEP,RB,26,2318,22
Darnell Mooney,ATL,WR,26,2291,22
Chigoziem Okonkwo,TEN,TE,24,2254,22
Cade Otton,TBB,TE,25,2222,21
Dameon Pierce,HOU,RB,24,2213,21
Khalil Herbert,CHI,RB,26,2210,21
Ezekiel Elliott,DAL,RB,29,2210,21
Tank Bigsby,JAC,RB,22,2190,21
2024 Late 3rd,FA,PICK,,2187,21
2025 Mid 3rd,FA,PICK,,2179,21
Aaron Rodgers,NYJ,QB,40,2162,21
Greg Dulcich,DEN,TE,24,2158,21
Chuba Hubbard,CAR,RB,25,2143,20
Rondale Moore,ATL,WR,24,2081,20
Devontez Walker,BAL,WR,23,2078,20
Daniel Bellinger,NYG,TE,23,2042,19
Brenden Rice,LAC,WR,22,2039,19
Brandin Cooks,DAL,WR,30,2037,19
Noah Fant,SEA,TE,26,2028,19
Malik Washington,MIA,WR,23,2014,19
2026 Early 3rd,FA,PICK,,2010,19
Elijah Mitchell,SFO,RB,26,1969,19
Trey Palmer,TBB,WR,23,1967,19
Elijah Moore,CLE,WR,24,1964,19
Jonathan Mingo,CAR,WR,23,1961,19
Isaac Guerendo,SFO,RB,24,1957,19
Daniel Jones,NYG,QB,27,1950,19
2025 Late 3rd,FA,PICK,,1892,18
2026 Mid 3rd,FA,PICK,,1884,18
Geno Smith,SEA,QB,33,1840,17
Theo Johnson,NYG,TE,23,1835,17
Rasheen Ali,BAL,RB,23,1816,17
Treylon Burks,TEN,WR,24,1815,17
Hunter Henry,NEP,TE,29,1792,17
Dylan Laube,LVR,RB,24,1785,17
A.T. Perry,NOS,WR,24,1771,17
2026 Late 3rd,FA,PICK,,1740,16
Tyler Boyd,TEN,WR,29,1706,16
Jelani Woods,IND,TE,25,1705,16
Russell Wilson,PIT,QB,35,1703,16
Dawson Knox,BUF,TE,27,1694,16
Greg Dortch,ARI,WR,26,1673,16
2024 Early 4th,FA,PICK,,1667,16
Adam Thielen,CAR,WR,33,1648,16
Zay Jones,ARI,WR,29,1648,16
Cedric Tillman,CLE,WR,24,1644,15
Xavier Gipson,NYJ,WR,23,1608,15
Kendrick Bourne,NEP,WR,28,1595,15
John Metchie,HOU,WR,24,1586,15
Derek Carr,NOS,QB,33,1581,15
Erick All,CIN,TE,23,1579,15
Evan Hull,IND,RB,23,1579,15
Luke Schoonmaker,DAL,TE,25,1572,15
Chris Rodriguez,WAS,RB,23,1570,15
Parker Washington,JAC,WR,22,1556,15
Tre Tucker,LVR,WR,23,1555,15
Sam Howell,SEA,QB,23,1551,15
Bo Melton,GBP,WR,25,1548,15
Jacob Cowing,SFO,WR,23,1543,14
2024 Mid 4th,FA,PICK,,1542,14
Alexander Mattison,LVR,RB,26,1537,14
Alec Pierce,IND,WR,24,1519,14
Jalen Tolbert,DAL,WR,25,1514,14
D.J. Chark,LAC,WR,27,1514,14
Cade Stover,HOU,TE,24,1512,14
Spencer Rattler,NOS,QB,23,1510,14
Juwan Johnson,NOS,TE,27,1504,14
Tutu Atwell,LAR,WR,24,1503,14
Gardner Minshew,LVR,QB,28,1501,14
AJ Dillon,GBP,RB,26,1500,14
Clyde Edwards-Helaire,KCC,RB,25,1493,14
Jared Wiley,KCC,TE,23,1489,14
2025 Early 4th,FA,PICK,,1481,14
Frank Gore Jr.,BUF,RB,22,1479,14
K.J. Osborn,NEP,WR,27,1477,14
Calvin Austin III,PIT,WR,25,1463,14
D'Onta Foreman,CLE,RB,28,1437,13
Darius Slayton,NYG,WR,27,1436,13
Trey Sermon,IND,RB,25,1426,13
2024 Late 4th,FA,PICK,,1426,13
Eric Gray,NYG,RB,24,1422,13
Jauan Jennings,SFO,WR,27,1420,13
Tyler Conklin,NYJ,TE,28,1417,13
Deuce Vaughn,DAL,RB,22,1412,13
2025 Mid 4th,FA,PICK,,1401,13
Kenneth Gainwell,PHI,RB,25,1394,13
Mike Gesicki,CIN,TE,28,1383,13
Andrei Iosivas,CIN,WR,24,1383,13
Colby Parkinson,LAR,TE,25,1372,13
Jonnu Smith,MIA,TE,28,1366,13
Aidan O'Connell,LVR,QB,25,1364,13
2026 Early 4th,FA,PICK,,1360,13
Demarcus Robinson,LAR,WR,29,1319,12
Johnny Wilson,PHI,WR,23,1315,12
Noah Gray,KCC,TE,25,1312,12
2025 Late 4th,FA,PICK,,1306,12
Sam Darnold,MIN,QB,27,1296,12
Darnell Washington,PIT,TE,22,1288,12
Dillon Johnson,TEN,RB,23,1280,12
Israel Abanikanda,NYJ,RB,21,1276,12
Josh Reynolds,DEN,WR,29,1268,12
Ainias Smith,PHI,WR,23,1266,12
Brevin Jordan,HOU,TE,24,1261,12
Bub Means,NOS,WR,23,1251,12
2026 Mid 4th,FA,PICK,,1237,11
Miles Sanders,CAR,RB,27,1232,11
Skyy Moore,KCC,WR,23,1231,11
Sean Tucker,TBB,RB,22,1227,11
Taysom Hill,NOS,QB,33,1221,11
Justice Hill,BAL,RB,26,1214,11
Noah Brown,HOU,WR,27,1211,11
Kayshon Boutte,NEP,WR,22,1197,11
Isaiah Davis,NYJ,RB,22,1184,11
Jamari Thrash,CLE,WR,23,1176,11
Tyler Higbee,LAR,TE,31,1159,11
Tyquan Thornton,NEP,WR,23,1157,11
Isaiah Spiller,LAC,RB,22,1148,10
DeWayne McBride,MIN,RB,23,1140,10
Michael Gallup,LVR,WR,28,1131,10
Chris Evans,CIN,RB,26,1106,10
Zach Evans,LAR,RB,23,1103,10
Chase Claypool,BUF,WR,26,1100,10
Xavier Hutchinson,HOU,WR,24,1098,10
Blake Watson,DEN,RB,24,1070,10
Mecole Hardman,KCC,WR,26,1069,10
Donovan Peoples-Jones,DET,WR,25,1040,9
Tahj Washington,MIA,WR,23,1026,9
Sione Vaki,DET,RB,22,1021,9
Donald Parham,LAC,TE,26,1019,9
Louis Rees-Zammit,KCC,RB,23,1019,9
David Bell,CLE,WR,23,1017,9
2026 Late 4th,FA,PICK,,997,9
Davis Allen,LAR,TE,23,993,9
Trey Lance,DAL,QB,24,985,9
Hayden Hurst,LAC,TE,30,968,9
Tyler Scott,CHI,WR,22,961,9
Keaontay Ingram,KCC,RB,24,945,8
Isaiah Hodgins,NYG,WR,25,943,8
Malik Davis,DAL,RB,25,940,8
JuJu Smith-Schuster,NEP,WR,27,935,8
Jase McClellan,ATL,RB,22,901,8
Michael Carter,ARI,RB,25,901,8
Irv Smith,KCC,TE,25,889,8
KJ Hamler,BUF,WR,25,869,8
Marquez Valdes-Scantling,BUF,WR,29,864,8
Derius Davis,LAC,WR,23,863,8
Van Jefferson,PIT,WR,27,858,8
Justin Shorter,BUF,WR,24,856,8
Terrace Marshall,CAR,WR,24,854,8
Jordan Mason,SFO,RB,25,849,7
Dyami Brown,WAS,WR,24,849,7
Brenton Strange,JAC,TE,23,826,7
Gerald Everett,CHI,TE,30,812,7
Jacoby Brissett,NEP,QB,31,782,7
Ryan Flournoy,DAL,WR,24,781,7
Cole Turner,WAS,TE,24,779,7
Tommy Tremble,CAR,TE,24,774,7
Kadarius Toney,KCC,WR,25,773,7
Emari Demercado,ARI,RB,25,769,7
Samaje Perine,DEN,RB,28,768,7
Ronnie Bell,SFO,WR,24,768,7
Pierre Strong Jr.,CLE,RB,25,761,7
Jamaal Williams,NOS,RB,29,758,7
Kyle Philips,TEN,WR,25,755,7
Tyrion Davis-Price,PHI,RB,23,753,7
Jake Bobo,SEA,WR,25,748,6
Jeremy Ruckert,NYJ,TE,23,728,6
Ty Johnson,BUF,RB,26,719,6
Devin Duvernay,JAC,WR,26,716,6
Jordan Travis,NYJ,QB,24,713,6
Denzel Mims,JAC,WR,26,709,6
Zonovan Knight,DET,RB,23,707,6
Will Dissly,LAC,TE,28,706,6
Justyn Ross,KCC,WR,24,704,6
Zach Ertz,WAS,TE,33,695,6
Kenny McIntosh,SEA,RB,24,694,6
Deneric Prince,KCC,RB,24,688,6
Rakim Jarrett,TBB,WR,23,688,6
Cameron Latu,SFO,TE,24,687,6
Trayveon Williams,CIN,RB,26,685,6
Charlie Jones,CIN,WR,25,682,6
Laviska Shenault,SEA,WR,25,681,6
Jawhar Jordan,HOU,RB,24,673,6
Tyler Johnson,LAR,WR,25,672,6
Drew Lock,NYG,QB,27,648,5
Joshua Kelley,LAC,RB,26,645,5
Kalif Raymond,DET,WR,29,643,5
Allen Lazard,NYJ,WR,28,638,5
Parris Campbell,PHI,WR,27,636,5
Hendon Hooker,DET,QB,26,635,5
D'Ernest Johnson,JAC,RB,28,634,5
Adam Trautman,DEN,TE,27,632,5
Elijah Higgins,ARI,TE,23,630,5
Kylen Granson,IND,TE,26,626,5
Kenny Pickett,PHI,QB,26,625,5
Jalen Guyton,LVR,WR,27,625,5
Kevin Harris,NEP,RB,23,624,5
Foster Moreau,NOS,TE,27,621,5
Quez Watkins,PIT,WR,26,611,5
Jake Browning,CIN,QB,28,609,5
Jeffery Wilson,MIA,RB,28,608,5
Hassan Haskins,TEN,RB,24,603,5
AJ Barner,SEA,TE,22,600,5
Justin Watson,KCC,WR,29,591,5
Cedrick Wilson,NOS,WR,28,589,5
Tim Patrick,DEN,WR,30,584,5
Anthony Schwartz,MIA,WR,23,570,5
Marquez Callaway,PIT,WR,26,564,5
Emanuel Wilson,GBP,RB,25,556,5
Albert Okwuegbunam,PHI,TE,26,554,5
Jameis Winston,CLE,QB,30,553,4
Nyheim Hines,CLE,RB,27,551,4
Tip Reiman,ARI,TE,22,548,4
Jalen Nailor,MIN,WR,25,537,4
Malik Heath,GBP,WR,24,535,4
Peyton Hendershot,DAL,TE,25,534,4
Chase Edmonds,TBB,RB,28,526,4
Brandon Powell,MIN,WR,27,503,4
Dorian Thompson-Robinson,CLE,QB,24,494,4
Will Mallory,IND,TE,25,489,4
Hunter Renfrow,FA,WR,28,487,4
Nick Westbrook-Ikhine,TEN,WR,27,479,4
Ronnie Rivers,LAR,RB,25,477,4
Jason Brownlee,NYJ,WR,25,469,4
Rashaad Penny,CAR,RB,28,465,4
Brock Wright,DET,TE,25,464,4
Erik Ezukanma,MIA,WR,24,454,4
Chris Brooks,MIA,RB,24,451,3
Tyler Badie,DEN,RB,24,450,3
Deonte Harty,BAL,WR,26,450,3
Tylan Wallace,BAL,WR,25,444,3
Mo Alie-Cox,IND,TE,30,442,3
Scotty Miller,PIT,WR,26,437,3
Zach Wilson,DEN,QB,24,435,3
Salvon Ahmed,MIA,RB,25,434,3
Eno Benjamin,NOS,RB,25,427,3
DeeJay Dallas,ARI,RB,25,418,3
Mac Jones,JAC,QB,25,414,3
Julius Chestnut,TEN,RB,23,412,3
Jaelon Darden,CLE,WR,25,412,3
Kene Nwangwu,MIN,RB,26,407,3
Harrison Bryant,LVR,TE,26,403,3
Jarrett Stidham,DEN,QB,27,379,3
Andrew Ogletree,IND,TE,25,376,3
Olamide Zaccheaus,WAS,WR,27,376,3
Royce Freeman,DAL,RB,28,372,3
Hunter Long,LAR,TE,25,372,3
Danny Gray,SFO,WR,25,371,3
Lil'Jordan Humphrey,DEN,WR,26,366,3
Tyler Huntley,CLE,QB,26,354,2
Josh Oliver,MIN,TE,27,353,2
KaVontae Turpin,DAL,WR,27,344,2
Dalvin Cook,BAL,RB,28,340,2
Desmond Ridder,ARI,QB,24,328,2
Trenton Irwin,CIN,WR,28,328,2
Josh Whyle,TEN,TE,24,309,2
Isaiah McKenzie,NYG,WR,29,306,2
Braxton Berrios,MIA,WR,28,298,2
Cam Akers,FA,RB,25,297,2
Ben Skowronek,HOU,WR,27,289,2
Michael Thomas,FA,WR,31,279,2
Drew Sample,CIN,TE,28,277,2
Tyler Goodson,IND,RB,23,260,2
Mack Hollins,BUF,WR,30,236,1
Samori Toure,GBP,WR,26,220,1
Richie James,KCC,WR,29,211,1
Austin Hooper,NEP,TE,29,207,1
Jimmy Garoppolo,LAR,QB,32,202,1
Malik Willis,TEN,QB,25,195,1
Joshua Dobbs,SFO,QB,29,180,1
Malik Cunningham,BAL,QB,25,180,1
Michael Pratt,GBP,QB,22,179,1
Davis Mills,HOU,QB,25,178,1
Mason Rudolph,TEN,QB,29,178,1
Taylor Heinicke,ATL,QB,31,178,1
Tyson Bagent,CHI,QB,24,176,1
Bailey Zappe,NEP,QB,25,176,1
Tommy DeVito,NYG,QB,25,176,1
Kyle Trask,TBB,QB,26,173,1
Stetson Bennett,LAR,QB,26,172,1
Velus Jones,CHI,WR,27,171,1
Tyrod Taylor,NYJ,QB,34,169,1
Joe Flacco,IND,QB,39,165,1
Mitchell Trubisky,BUF,QB,29,163,1
Anthony McFarland,FA,RB,25,157,1
Joe Milton,NEP,QB,24,155,0
Charlie Kolar,BAL,TE,25,149,0
Tanner Hudson,CIN,TE,29,144,0
Jake Haener,NOS,QB,25,56,0
